lost	top1_known	score	top10
ainwazaΦn	pitʃtʃ-	-18.2339	"[[""pitʃtʃ-"", -18.2339], [""peːtʃ-"", -19.9657], [""piɻatʃtʃ-"", -20.7242], [""patʃ-"", -21.3175], [""poʈʈ-"", -21.6742], [""putʃ"", -22.6719], [""pin̪tʃtʃar"", -22.6846], [""putatʃ-"", -22.9967], [""kutʃtʃ-"", -23.4621], [""patʃat-"", -23.8099]]"
ainwazaΦni	pitʃtʃ-	-21.3383	"[[""pitʃtʃ-"", -21.3383], [""pin̪tʃtʃar"", -22.6514], [""peːtʃ-"", -23.0713], [""piɻatʃtʃ-"", -23.828], [""patʃ-"", -24.4291], [""poʈʈ-"", -24.7882], [""peːn̪"", -25.4859], [""tʃeːr"", -25.8244], [""jaːn̪"", -25.9555], [""putatʃ-"", -26.1042]]"
aiΘ	poːr	-6.9651	"[[""poːr"", -6.9651], [""piːr"", -6.9651], [""pan̪"", -7.6556], [""pin̪"", -7.6556], [""pot̪"", -7.6556], [""piː"", -8.3337], [""paɳ-"", -8.703], [""pera-"", -8.9679], [""oj-"", -9.1314], [""ir-"", -9.1314]]"
aiΘt	paɻa	-9.0784	"[[""paɻa"", -9.0784], [""puli"", -9.3573], [""pula"", -9.3573], [""eri"", -9.7656], [""piːr"", -9.7805], [""pin̪"", -10.074], [""pan̪"", -10.074], [""pera-"", -10.1155], [""piː"", -10.1341], [""paɳ-"", -10.1852]]"
aiΘti	paːraj	-6.9565	"[[""paːraj"", -6.9565], [""-aj"", -8.7807], [""-ar"", -8.7807], [""pera-"", -9.3373], [""pokaj"", -9.3548], [""piː"", -9.8598], [""piːr"", -10.0365], [""majar"", -10.4139], [""tʃij"", -10.4234], [""tʃaj"", -10.4234]]"
aiΘtij	paːraj	-10.462	"[[""paːraj"", -10.462], [""pera-"", -11.8957], [""-ar"", -12.2879], [""-aj"", -12.2879], [""jaː-"", -12.6621], [""piː"", -12.6858], [""pokaj"", -12.862], [""tʃij-"", -13.2768], [""tʃir-"", -13.2768], [""ʋeriɡ"", -13.2794]]"
aiΘtija	paːraj	-13.9671	"[[""paːraj"", -13.9671], [""pera-"", -14.7914], [""jaː-"", -15.1194], [""piː"", -15.7917], [""-ar"", -15.795], [""-aj"", -15.795], [""paːʈa-"", -16.0184], [""paːʈu"", -16.1011], [""tʃir-"", -16.1015], [""tʃij-"", -16.1015]]"
aiΘtijas	paːraj	-17.4718	"[[""paːraj"", -17.4718], [""pera-"", -17.8398], [""jaː-"", -17.9498], [""peːtʃ-"", -18.1448], [""paːʈa-"", -18.242], [""paːʈu"", -18.9307], [""jaːʈu"", -18.9323], [""piː"", -19.0133], [""jaɳʈ-"", -19.1279], [""patʃ-"", -19.1353]]"
aiΘtijasa	paːʈa-	-20.7693	"[[""paːʈa-"", -20.7693], [""peʈʈi"", -20.9076], [""peːtʃ-"", -20.9481], [""jaː-"", -20.9545], [""paːraj"", -20.9759], [""pera-"", -20.9777], [""paːʈu"", -21.5545], [""jaːʈu"", -21.5556], [""jaɳʈ-"", -21.9609], [""patʃ-"", -21.9685]]"
aiΘtijasas	peːtʃ-	-23.4471	"[[""peːtʃ-"", -23.4471], [""paːʈa-"", -23.5214], [""peʈʈi"", -23.7527], [""jaː-"", -24.0613], [""pera-"", -24.1751], [""paːraj"", -24.4794], [""paːʈu"", -24.5986], [""jaːʈu"", -24.5996], [""jaɳʈ-"", -24.6622], [""patʃ-"", -24.6691]]"
aiΘu	poːr	-10.4563	"[[""poːr"", -10.4563], [""piːr"", -10.4563], [""pan̪"", -11.1495], [""pin̪"", -11.1495], [""pot̪"", -11.1495], [""piː"", -11.2714], [""paɳ-"", -11.5182], [""pera-"", -11.6771], [""jaː-"", -11.6955], [""jAm"", -11.8578]]"
aiΘuj	piːr	-13.9398	"[[""piːr"", -13.9398], [""poːr"", -13.9398], [""jaː-"", -14.2121], [""piː"", -14.3361], [""paɳ-"", -14.5108], [""pera-"", -14.6066], [""pin̪"", -14.6399], [""pot̪"", -14.6399], [""pan̪"", -14.6399], [""jAm"", -14.7985]]"
aiΘuja	putʃ	-15.8315	"[[""putʃ"", -15.8315], [""jaː-"", -16.9778], [""piːr"", -17.4128], [""poːr"", -17.4128], [""piː"", -17.4527], [""paːʈa-"", -17.5825], [""paɳ-"", -17.6049], [""pera-"", -17.6583], [""paːʈu"", -17.7311], [""tʃuːʈ"", -17.7312]]"
aiΘut	paɻa	-12.3489	"[[""paɻa"", -12.3489], [""puli"", -12.5622], [""pula"", -12.5622], [""eri"", -13.2567], [""piːr"", -13.2756], [""pan̪ti"", -13.3354], [""jaː-"", -13.4065], [""pera-"", -13.4523], [""piː"", -13.4771], [""paɳ-"", -13.5291]]"
aiΘuti	paːraj	-10.4461	"[[""paːraj"", -10.4461], [""-aj"", -12.0022], [""-ar"", -12.0022], [""pokaj"", -12.5599], [""pera-"", -12.8224], [""piː"", -13.3621], [""piːr"", -13.3931], [""tʃir"", -13.8998], [""tʃaj"", -13.8998], [""tʃij"", -13.8998]]"
aiΘutin	paːraj	-13.9514	"[[""paːraj"", -13.9514], [""pera-"", -15.3866], [""-aj"", -15.5094], [""-ar"", -15.5094], [""pokaj"", -16.067], [""jaː-"", -16.1585], [""piː"", -16.1901], [""tʃir-"", -16.7523], [""tʃij-"", -16.7523], [""ʋeriɡ"", -16.7842]]"
aiΘutinu	paːraj	-17.4563	"[[""paːraj"", -17.4563], [""pera-"", -18.2854], [""jaː-"", -18.6212], [""-ar"", -19.0166], [""-aj"", -19.0166], [""piː"", -19.2968], [""pokaj"", -19.5742], [""tʃij-"", -19.5774], [""tʃir-"", -19.5774], [""ir-"", -19.6992]]"
aiΘutinuj	paːraj	-20.9608	"[[""paːraj"", -20.9608], [""pera-"", -21.3358], [""jaː-"", -21.4533], [""piː"", -22.519], [""-aj"", -22.5237], [""-ar"", -22.5237], [""tʃij-"", -22.6832], [""tʃir-"", -22.6832], [""ir-"", -22.8056], [""piːt̪-"", -23.0761]]"
aiΘutinuja	jaː-	-24.4588	"[[""jaː-"", -24.4588], [""paːraj"", -24.4647], [""pera-"", -24.4752], [""paːʈa-"", -25.6916], [""piː"", -25.8048], [""tʃij-"", -25.9049], [""tʃir-"", -25.9049], [""paːʈu"", -25.9109], [""jaːʈu"", -25.9111], [""ir-"", -26.0277]]"
aiΘw	poːr	-10.4563	"[[""poːr"", -10.4563], [""piːr"", -10.4563], [""pan̪"", -11.1495], [""pin̪"", -11.1495], [""pot̪"", -11.1495], [""piː"", -11.2714], [""paɳ-"", -11.5182], [""pera-"", -11.6771], [""jaː-"", -11.6955], [""jAm"", -11.8578]]"
aiΘwa	putʃ	-12.5618	"[[""putʃ"", -12.5618], [""piːr"", -13.9381], [""poːr"", -13.9381], [""jaː-"", -14.2121], [""piː"", -14.2952], [""paɳ-"", -14.5079], [""paːʈa-"", -14.5712], [""pera-"", -14.6049], [""pot̪"", -14.6366], [""pan̪"", -14.6366]]"
aiΘwae	poʈʈ-	-15.3463	"[[""poʈʈ-"", -15.3463], [""patʃ-"", -15.4091], [""jaɳʈ-"", -15.7131], [""putʃ"", -16.0664], [""peːtʃ-"", -16.6232], [""paːʈa-"", -16.8132], [""jaː-"", -16.9778], [""piː"", -17.3758], [""piːr"", -17.4081], [""poːr"", -17.4081]]"
aiΘwaea	poʈʈ-	-17.9344	"[[""poʈʈ-"", -17.9344], [""patʃ-"", -18.2195], [""putʃ"", -18.4721], [""jaɳʈ-"", -18.5247], [""paːʈa-"", -19.3015], [""peʈʈi"", -19.3487], [""peːtʃ-"", -19.4281], [""aɳʈʈ"", -19.5235], [""jaː-"", -19.8917], [""paːʈu"", -20.0373]]"
aiΘwaead	poʈʈ-	-18.8234	"[[""poʈʈ-"", -18.8234], [""patʃ-"", -20.8255], [""jaɳʈ-"", -21.1912], [""pitʃtʃ-"", -21.4449], [""peːtʃ-"", -21.8923], [""putʃ"", -21.9782], [""paːʈa-"", -22.0205], [""peʈʈi"", -22.2134], [""aɳʈʈ-"", -22.3536], [""tʃuːʈ-"", -22.6963]]"
aiΘwaeadi	poʈʈ-	-21.6742	"[[""poʈʈ-"", -21.6742], [""piːr"", -23.6387], [""poːr"", -23.6387], [""patʃ-"", -23.8664], [""jaɳʈ-"", -24.2483], [""pitʃtʃ-"", -24.2975], [""muːʈʈaj"", -24.6217], [""peːtʃ-"", -24.8942], [""paːʈa-"", -24.9382], [""paːraj"", -25.1831]]"
aiΘwaeadik	paːʈu	-24.0433	"[[""paːʈu"", -24.0433], [""jaːʈu"", -24.525], [""poʈʈ-"", -24.788], [""paraɳʈu"", -25.7311], [""-oːʈu"", -25.9934], [""aʈʈu"", -26.0606], [""paːmpu"", -26.4265], [""po"", -26.9574], [""jaːɳʈu"", -26.9783], [""patʃ-"", -27.0566]]"
aiΘwaj	poʈʈ-	-15.3463	"[[""poʈʈ-"", -15.3463], [""patʃ-"", -15.4091], [""jaɳʈ-"", -15.7131], [""putʃ"", -16.0664], [""peːtʃ-"", -16.6232], [""paːʈa-"", -16.8132], [""jaː-"", -16.9778], [""piː"", -17.3758], [""piːr"", -17.4081], [""poːr"", -17.4081]]"
aiΘwaja	poʈʈ-	-17.9344	"[[""poʈʈ-"", -17.9344], [""patʃ-"", -18.2195], [""putʃ"", -18.4721], [""jaɳʈ-"", -18.5247], [""paːʈa-"", -19.3015], [""peʈʈi"", -19.3487], [""peːtʃ-"", -19.4281], [""aɳʈʈ"", -19.5235], [""jaː-"", -19.8917], [""paːʈu"", -20.0373]]"
aiΘwajaa	poʈʈ-	-18.782	"[[""poʈʈ-"", -18.782], [""patʃ-"", -20.8168], [""jaɳʈ-"", -21.1843], [""putʃ"", -21.3265], [""peʈʈi"", -21.4013], [""pitʃtʃ-"", -21.4137], [""aɳʈʈ"", -21.7848], [""peːtʃ-"", -21.8805], [""paːʈa-"", -21.8882], [""aɳʈʈ-"", -22.3159]]"
aiΘwajaad	poʈʈ-	-20.8139	"[[""poʈʈ-"", -20.8139], [""patʃ-"", -23.5676], [""pitʃtʃ-"", -23.5858], [""jaɳʈ-"", -24.0001], [""peʈʈi"", -24.3397], [""aɳʈʈ-"", -24.3872], [""peːtʃ-"", -24.5196], [""paːʈa-"", -24.6756], [""putʃ"", -24.8332], [""tʃuːʈ-"", -25.2355]]"
aiΘwajaadi	poʈʈ-	-23.7497	"[[""poʈʈ-"", -23.7497], [""pitʃtʃ-"", -26.5315], [""muːʈʈaj"", -26.5982], [""patʃ-"", -26.6492], [""piːr"", -26.8046], [""poːr"", -26.8046], [""jaɳʈ-"", -27.1026], [""aɳʈʈ-"", -27.3282], [""iruppaj"", -27.389], [""peʈʈi"", -27.4866]]"
aiΘwajaaj	poʈʈ-	-20.8139	"[[""poʈʈ-"", -20.8139], [""patʃ-"", -23.5676], [""pitʃtʃ-"", -23.5858], [""jaɳʈ-"", -24.0001], [""peʈʈi"", -24.3397], [""aɳʈʈ-"", -24.3872], [""peːtʃ-"", -24.5196], [""paːʈa-"", -24.6756], [""putʃ"", -24.8332], [""tʃuːʈ-"", -25.2355]]"
aiΘwajaaja	poʈʈ-	-23.7398	"[[""poʈʈ-"", -23.7398], [""pitʃtʃ-"", -26.5168], [""patʃ-"", -26.6446], [""jaɳʈ-"", -27.0995], [""peʈʈi"", -27.1382], [""aɳʈʈ-"", -27.3197], [""peːtʃ-"", -27.559], [""paːʈa-"", -27.5645], [""putʃ"", -27.733], [""aɳʈʈ"", -28.0028]]"
aiΘwajaj	poʈʈ-	-18.8234	"[[""poʈʈ-"", -18.8234], [""patʃ-"", -20.8255], [""jaɳʈ-"", -21.1912], [""pitʃtʃ-"", -21.4449], [""peːtʃ-"", -21.8923], [""putʃ"", -21.9782], [""paːʈa-"", -22.0205], [""peʈʈi"", -22.2134], [""aɳʈʈ-"", -22.3536], [""tʃuːʈ-"", -22.6963]]"
aiΘwajaja	poʈʈ-	-21.6522	"[[""poʈʈ-"", -21.6522], [""patʃ-"", -23.8594], [""jaɳʈ-"", -24.2431], [""pitʃtʃ-"", -24.2718], [""putʃ"", -24.7061], [""peʈʈi"", -24.7108], [""paːʈa-"", -24.8327], [""peːtʃ-"", -24.8835], [""aɳʈʈ-"", -25.1692], [""aɳʈʈ"", -25.2912]]"
aiΘwajajaa	poʈʈ-	-24.1159	"[[""poʈʈ-"", -24.1159], [""pitʃtʃ-"", -26.6447], [""patʃ-"", -26.77], [""jaɳʈ-"", -27.2239], [""peʈʈi"", -27.2604], [""peːtʃ-"", -27.6563], [""paːʈa-"", -27.6709], [""aɳʈʈ-"", -27.6825], [""putʃ"", -27.6833], [""aɳʈʈ"", -27.9674]]"
aiΘwajajad	poʈʈ-	-24.1321	"[[""poʈʈ-"", -24.1321], [""pitʃtʃ-"", -26.6593], [""patʃ-"", -26.775], [""jaɳʈ-"", -27.2275], [""peːtʃ-"", -27.6638], [""aɳʈʈ-"", -27.6955], [""peʈʈi"", -27.7261], [""paːʈa-"", -27.7441], [""putʃ"", -28.2127], [""tʃuːʈ-"", -28.3349]]"
aiΘwajajai	poʈʈ-	-24.1321	"[[""poʈʈ-"", -24.1321], [""pitʃtʃ-"", -26.6593], [""patʃ-"", -26.775], [""poːr"", -26.8297], [""piːr"", -26.8297], [""muːʈʈaj"", -27.0008], [""jaɳʈ-"", -27.2275], [""peːtʃ-"", -27.6638], [""aɳʈʈ-"", -27.6955], [""peʈʈi"", -27.7261]]"
aiΘwajajaj	poʈʈ-	-24.1321	"[[""poʈʈ-"", -24.1321], [""pitʃtʃ-"", -26.6593], [""patʃ-"", -26.775], [""jaɳʈ-"", -27.2275], [""peːtʃ-"", -27.6638], [""aɳʈʈ-"", -27.6955], [""peʈʈi"", -27.7261], [""paːʈa-"", -27.7441], [""putʃ"", -28.2127], [""tʃuːʈ-"", -28.3349]]"
aiΘwajajas	poʈʈ-	-24.1321	"[[""poʈʈ-"", -24.1321], [""pitʃtʃ-"", -26.6593], [""patʃ-"", -26.775], [""jaɳʈ-"", -27.2275], [""peːtʃ-"", -27.6638], [""aɳʈʈ-"", -27.6955], [""peʈʈi"", -27.7261], [""paːʈa-"", -27.7441], [""putʃ"", -28.2127], [""tʃuːʈ-"", -28.3349]]"
aiΘwajas	poʈʈ-	-18.8234	"[[""poʈʈ-"", -18.8234], [""patʃ-"", -20.8255], [""jaɳʈ-"", -21.1912], [""pitʃtʃ-"", -21.4449], [""peːtʃ-"", -21.8923], [""putʃ"", -21.9782], [""paːʈa-"", -22.0205], [""peʈʈi"", -22.2134], [""aɳʈʈ-"", -22.3536], [""tʃuːʈ-"", -22.6963]]"
aiΘwajase	poʈʈ-	-21.6742	"[[""poʈʈ-"", -21.6742], [""patʃ-"", -23.8664], [""jaɳʈ-"", -24.2483], [""pitʃtʃ-"", -24.2975], [""peːtʃ-"", -24.8942], [""paːʈa-"", -24.9382], [""aɳʈʈ-"", -25.1887], [""peʈʈi"", -25.3322], [""putʃ"", -25.4839], [""tʃuːʈ-"", -25.6834]]"
aiΘwajasek	paːʈu	-24.0433	"[[""paːʈu"", -24.0433], [""jaːʈu"", -24.5251], [""poʈʈ-"", -24.788], [""paraɳʈu"", -25.7338], [""-oːʈu"", -25.9934], [""aʈʈu"", -26.0606], [""paːmpu"", -26.4265], [""po"", -26.9574], [""jaːɳʈu"", -26.9786], [""patʃ-"", -27.0566]]"
aiΘwajat	peʈʈi	-16.024	"[[""peʈʈi"", -16.024], [""poʈʈ-"", -18.8234], [""appa"", -19.0495], [""paːʈa-"", -20.3361], [""palatʃa"", -20.8189], [""patʃ-"", -20.8211], [""weːɳʈʈa"", -20.9588], [""puʈala"", -20.9696], [""jaɳʈ-"", -21.1891], [""tʃuʈa"", -21.4093]]"
aiΘwajatu	peʈʈi	-19.531	"[[""peʈʈi"", -19.531], [""paːʈa-"", -19.8869], [""putʃa-"", -21.3239], [""poʈʈ-"", -21.6742], [""appa"", -22.5567], [""piː"", -22.789], [""pera-"", -23.4805], [""patʃ-"", -23.7761], [""patʃat-"", -24.0317], [""puʈala"", -24.1592]]"
aiΘwajatur	paːʈa-	-22.7093	"[[""paːʈa-"", -22.7093], [""peʈʈi"", -23.0381], [""jaːh"", -23.867], [""putʃa-"", -24.1482], [""poʈʈ-"", -24.7882], [""paʈaku"", -25.4137], [""tʃah"", -25.4748], [""piː"", -25.6176], [""appa"", -26.0638], [""pera-"", -26.2812]]"
aja	putʃ	-6.2694	"[[""putʃ"", -6.2694], [""piː"", -8.2247], [""paɳ-"", -8.6932], [""poʈʈ-"", -8.9215], [""paːʈa-"", -9.0109], [""peʈʈi"", -9.0207], [""paːʈu"", -9.0218], [""tʃuːʈ"", -9.0768], [""puɭ"", -9.0837], [""peɳ"", -9.0837]]"
ajaa	poʈʈ-	-8.6239	"[[""poʈʈ-"", -8.6239], [""putʃ"", -8.6764], [""patʃ-"", -9.0905], [""peʈʈi"", -9.5725], [""aɳʈʈ"", -9.7053], [""paːʈa-"", -10.719], [""piː"", -10.9979], [""paːʈu"", -11.0804], [""peːtʃ-"", -11.1624], [""tʃuːʈ"", -11.2001]]"
ajaad	poʈʈ-	-9.026	"[[""poʈʈ-"", -9.026], [""patʃ-"", -11.2495], [""putʃ"", -12.1815], [""pitʃtʃ-"", -12.3239], [""peʈʈi"", -12.412], [""aɳʈʈ-"", -12.544], [""paːʈa-"", -13.1827], [""peːtʃ-"", -13.1949], [""aɳʈʈ"", -13.2112], [""tʃuːʈ-"", -13.8352]]"
ajaadi	poʈʈ-	-11.8623	"[[""poʈʈ-"", -11.8623], [""piːr"", -13.9167], [""poːr"", -13.9167], [""patʃ-"", -14.202], [""pitʃtʃ-"", -15.1402], [""aɳʈʈ-"", -15.3749], [""peʈʈi"", -15.5217], [""putʃ"", -15.6858], [""muːʈʈaj"", -15.824], [""pin̪"", -15.8459]]"
ajaadik	paːʈu	-14.8875	"[[""paːʈu"", -14.8875], [""poʈʈ-"", -14.9708], [""aʈʈu"", -15.8893], [""po"", -16.4351], [""-oːʈu"", -17.258], [""poːr"", -17.3431], [""patʃ-"", -17.3539], [""piːr"", -17.4223], [""paːmpu"", -17.4991], [""paht̪u"", -17.7742]]"
ajaadiki	poʈʈ-	-18.1834	"[[""poʈʈ-"", -18.1834], [""paːʈu"", -18.3945], [""poːr"", -19.0867], [""aʈʈu"", -19.3965], [""piːr"", -19.7263], [""pokaj"", -19.867], [""po"", -19.9423], [""paːraj"", -20.0517], [""pot̪"", -20.297], [""patʃ-"", -20.5987]]"
ajaadikit	peʈʈi	-20.2143	"[[""peʈʈi"", -20.2143], [""poʈʈ-"", -21.4548], [""paːʈu"", -21.901], [""poːr"", -22.5352], [""puli"", -22.6195], [""pula"", -22.6195], [""paːraj"", -22.6717], [""ajja"", -22.6929], [""kerri"", -22.8065], [""appa"", -22.9007]]"
ajaadikite	put̪a-	-23.1502	"[[""put̪a-"", -23.1502], [""peʈʈi"", -23.7213], [""pera-"", -24.1069], [""paːʈa-"", -24.7245], [""poʈʈ-"", -24.7643], [""putʃa-"", -24.8526], [""paːʈu"", -25.395], [""paːraj"", -25.7153], [""poːr"", -25.9658], [""puli"", -26.113]]"
ajaaj	poʈʈ-	-9.026	"[[""poʈʈ-"", -9.026], [""patʃ-"", -11.2495], [""putʃ"", -12.1815], [""pitʃtʃ-"", -12.3239], [""peʈʈi"", -12.412], [""aɳʈʈ-"", -12.544], [""paːʈa-"", -13.1827], [""peːtʃ-"", -13.1949], [""aɳʈʈ"", -13.2112], [""tʃuːʈ-"", -13.8352]]"
ajaaja	poʈʈ-	-11.8393	"[[""poʈʈ-"", -11.8393], [""patʃ-"", -14.1906], [""putʃ"", -14.699], [""peʈʈi"", -14.8782], [""pitʃtʃ-"", -15.097], [""aɳʈʈ-"", -15.3555], [""aɳʈʈ"", -15.4832], [""paːʈa-"", -15.7712], [""peːtʃ-"", -16.0933], [""paːʈu"", -16.5757]]"
ajad	poʈʈ-	-9.0498	"[[""poʈʈ-"", -9.0498], [""patʃ-"", -9.1213], [""putʃ"", -9.7722], [""piː"", -11.0488], [""paːʈa-"", -11.1871], [""peːtʃ-"", -11.201], [""paɳ-"", -11.3617], [""oʈ-"", -11.5629], [""pitʃtʃ-"", -11.6367], [""paːʈu"", -11.8195]]"
ajadi	poːr	-11.0447	"[[""poːr"", -11.0447], [""piːr"", -11.0447], [""poʈʈ-"", -11.8658], [""patʃ-"", -11.9438], [""pin̪"", -12.8553], [""pan̪"", -12.8553], [""pot̪"", -12.8553], [""putʃ"", -13.2732], [""paːraj"", -13.4833], [""paːʈa-"", -13.8851]]"
ajadik	paːʈu	-12.6184	"[[""paːʈu"", -12.6184], [""po"", -13.3321], [""aʈʈu"", -13.9517], [""poːr"", -14.4513], [""piːr"", -14.5501], [""paht̪u"", -14.8779], [""poʈʈ-"", -14.9484], [""patʃ-"", -15.0464], [""-oːʈu"", -15.0636], [""puɻu"", -15.1624]]"
ajadiki	poːr	-16.0673	"[[""poːr"", -16.0673], [""paːʈu"", -16.1252], [""pokaj"", -16.7702], [""piːr"", -16.7886], [""po"", -16.8393], [""paːraj"", -17.1782], [""pot̪"", -17.2106], [""aʈʈu"", -17.4589], [""poʈʈ-"", -17.9532], [""-oː"", -18.1383]]"
ajadikit	ajja	-19.3678	"[[""ajja"", -19.3678], [""poːr"", -19.5108], [""puli"", -19.5216], [""pula"", -19.5216], [""kerri"", -19.5347], [""paːʈu"", -19.6308], [""paːraj"", -19.7598], [""peʈʈi"", -20.1136], [""pokaj"", -20.2139], [""piːr"", -20.2665]]"
ajadikitu	put̪a-	-20.0638	"[[""put̪a-"", -20.0638], [""pera-"", -21.0785], [""putʃa-"", -22.0404], [""paːʈa-"", -22.4383], [""paːraj"", -22.7935], [""t̪oramp-"", -22.8224], [""ajja"", -22.875], [""poːr"", -22.9355], [""puli"", -23.0151], [""pula"", -23.0151]]"
ajadikituj	put̪a-	-22.8873	"[[""put̪a-"", -22.8873], [""pera-"", -23.9011], [""putʃa-"", -24.8662], [""t̪oramp-"", -25.2544], [""paːʈa-"", -25.2545], [""paːraj"", -25.9789], [""jaː-"", -25.9989], [""piː"", -26.0149], [""oj-"", -26.3095], [""poːr"", -26.3459]]"
ajai	poːr	-8.2204	"[[""poːr"", -8.2204], [""piːr"", -8.2204], [""poʈʈ-"", -9.0498], [""patʃ-"", -9.1213], [""pot̪"", -9.7654], [""pan̪"", -9.7654], [""pin̪"", -9.7654], [""putʃ"", -9.7722], [""paːraj"", -10.7596], [""piː"", -11.0488]]"
ajain	poːr	-11.7248	"[[""poːr"", -11.7248], [""piːr"", -11.7248], [""poʈʈ-"", -11.8658], [""patʃ-"", -11.9438], [""pin̪"", -13.2665], [""pan̪"", -13.2665], [""pot̪"", -13.2665], [""putʃ"", -13.2732], [""paːʈa-"", -13.8851], [""paːraj"", -13.927]]"
ajainw	poʈʈ-	-14.9576	"[[""poʈʈ-"", -14.9576], [""patʃ-"", -15.0464], [""piːr"", -15.2275], [""poːr"", -15.2275], [""pin̪"", -16.7658], [""pan̪"", -16.7658], [""pot̪"", -16.7658], [""putʃ"", -16.7725], [""paːʈa-"", -16.8026], [""peːtʃ-"", -17.0558]]"
ajainwa	poʈʈ-	-18.0229	"[[""poʈʈ-"", -18.0229], [""patʃ-"", -18.2443], [""putʃ"", -18.472], [""poːr"", -18.7279], [""piːr"", -18.7279], [""paːʈa-"", -19.4561], [""peʈʈi"", -19.8205], [""tʃuːʈ"", -20.045], [""peːtʃ-"", -20.1547], [""pitʃtʃ-"", -20.1749]]"
ajainwaz	poʈʈ-	-19.3806	"[[""poʈʈ-"", -19.3806], [""paːl"", -20.2596], [""patʃ-"", -20.8255], [""pitʃtʃ-"", -20.9884], [""patʃal"", -21.368], [""peːtʃ-"", -21.9152], [""pal"", -21.9339], [""pul"", -21.9339], [""putʃ"", -21.9482], [""paːʈa-"", -22.1609]]"
ajainwaza	pitʃtʃ-	-21.7814	"[[""pitʃtʃ-"", -21.7814], [""putʃ"", -21.9038], [""poʈʈ-"", -22.2142], [""pin̪tʃtʃar"", -22.4397], [""peːtʃ-"", -23.4259], [""patʃ-"", -23.6639], [""paːl"", -23.7658], [""patʃat-"", -24.152], [""piɻatʃtʃ-"", -24.1625], [""patʃal"", -24.4029]]"
ajainwazaΦ	pitʃtʃ-	-21.3198	"[[""pitʃtʃ-"", -21.3198], [""peːtʃ-"", -23.1075], [""piɻatʃtʃ-"", -23.6683], [""poʈʈ-"", -24.3933], [""patʃ-"", -24.6904], [""pin̪tʃtʃar"", -25.236], [""putʃ"", -25.411], [""putatʃ-"", -26.1931], [""patʃat-"", -26.7463], [""kutʃtʃ-"", -26.8125]]"
ajaj	poʈʈ-	-9.0498	"[[""poʈʈ-"", -9.0498], [""patʃ-"", -9.1213], [""putʃ"", -9.7722], [""piː"", -11.0488], [""paːʈa-"", -11.1871], [""peːtʃ-"", -11.201], [""paɳ-"", -11.3617], [""oʈ-"", -11.5629], [""pitʃtʃ-"", -11.6367], [""paːʈu"", -11.8195]]"
ajaja	poʈʈ-	-11.6185	"[[""poʈʈ-"", -11.6185], [""putʃ"", -11.8865], [""patʃ-"", -11.9202], [""peʈʈi"", -12.982], [""aɳʈʈ"", -13.2083], [""paːʈa-"", -13.4624], [""peːtʃ-"", -13.9576], [""piː"", -14.0021], [""paːʈu"", -14.0133], [""tʃuːʈ"", -14.0291]]"
ajajaa	poʈʈ-	-12.4221	"[[""poʈʈ-"", -12.4221], [""patʃ-"", -14.3344], [""putʃ"", -14.6355], [""peʈʈi"", -14.8851], [""pitʃtʃ-"", -15.1341], [""aɳʈʈ"", -15.3453], [""paːʈa-"", -15.8375], [""aɳʈʈ-"", -15.9843], [""peːtʃ-"", -16.0438], [""paːʈu"", -16.505]]"
ajajad	poʈʈ-	-12.476	"[[""poʈʈ-"", -12.476], [""patʃ-"", -14.3463], [""pitʃtʃ-"", -15.1728], [""putʃ"", -15.392], [""peʈʈi"", -15.8434], [""aɳʈʈ-"", -16.0286], [""paːʈa-"", -16.0524], [""peːtʃ-"", -16.0624], [""tʃuːʈ-"", -16.6611], [""aɳʈʈ"", -16.7137]]"
ajajadi	poʈʈ-	-15.3253	"[[""poʈʈ-"", -15.3253], [""piːr"", -17.041], [""poːr"", -17.041], [""patʃ-"", -17.3458], [""pitʃtʃ-"", -18.0067], [""aɳʈʈ-"", -18.8682], [""putʃ"", -18.8968], [""paːʈa-"", -18.9045], [""peʈʈi"", -18.9606], [""peːtʃ-"", -18.995]]"
ajajadik	paːʈu	-17.8663	"[[""paːʈu"", -17.8663], [""poʈʈ-"", -18.4381], [""aʈʈu"", -19.3893], [""po"", -19.9423], [""-oːʈu"", -20.1776], [""paːmpu"", -20.4108], [""poːr"", -20.4923], [""patʃ-"", -20.5174], [""piːr"", -20.547], [""paht̪u"", -20.9319]]"
ajajadiki	paːʈu	-21.3733	"[[""paːʈu"", -21.3733], [""poʈʈ-"", -21.653], [""poːr"", -22.4292], [""aʈʈu"", -22.8965], [""piːr"", -22.9409], [""paːraj"", -23.1765], [""pokaj"", -23.3607], [""po"", -23.4495], [""-oːʈu"", -23.6746], [""pot̪"", -23.7715]]"
ajajadikit	peʈʈi	-23.689	"[[""peʈʈi"", -23.689], [""paːʈu"", -24.8801], [""poʈʈ-"", -24.926], [""paːraj"", -25.8485], [""poːr"", -25.8865], [""ajja"", -26.0461], [""puli"", -26.1165], [""pula"", -26.1165], [""kerri"", -26.1187], [""appa"", -26.4004]]"
ajajai	poʈʈ-	-12.476	"[[""poʈʈ-"", -12.476], [""piːr"", -13.9979], [""poːr"", -13.9979], [""patʃ-"", -14.3463], [""pitʃtʃ-"", -15.1728], [""putʃ"", -15.392], [""peʈʈi"", -15.8434], [""pot̪"", -15.9494], [""pin̪"", -15.9494], [""pan̪"", -15.9494]]"
