linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
i-nu-i-na-i-da-j	inuinaidaj	(†)pẽnẽ	-31.0862	(†)pẽnẽ (-31.09); =mẽ (-31.32); nun͂- (-31.43)	10
i-nu-ja	inuja	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
i-nu-ja-s	inujas	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
i-nu-ja-sa	inujasa	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
i-nu-ja-sa-s	inujasas	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
i-nu-ja-sa-sa	inujasasa	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =mẽ (-30.52)	9
i-nu-ja-sa-sa-r	inujasasar	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); kb-/tu- (-33.76)	10
i-nwa-z	inwaz	qal	-13.2307	qal (-13.23); kʷla- (-13.27); kʷla (-13.28)	5
i-nwa-za	inwaza	kʷla-	-15.4426	kʷla- (-15.44); xla- (-16.07); kʷla (-16.10)	6
i-nwa-za-*56	inwazaΦ	kʷla-	-18.1491	kʷla- (-18.15); xla- (-18.81); tlle- (-19.13)	7
i-nwa-za-*56-n	inwazaΦn	kʷla-	-21.0813	kʷla- (-21.08); xla- (-21.76); tlle- (-21.95)	8
i-nwa-za-*56-ni	inwazaΦni	kʷla-	-24.1386	kʷla- (-24.14); xla- (-24.83); tlle- (-24.95)	9
i-pi-na	ipina	=de	-17.6191	=de (-17.62); =ti (-17.62); =pe (-17.62)	5
i-pi-na-m	ipinam	=be	-20.7824	=be (-20.78); =pe (-20.78); =de (-20.78)	6
i-pi-na-ma	ipinama	=mẽ	-23.9944	=mẽ (-23.99); =pe (-23.99); =ti (-23.99)	7
i-pi-na-ma-i	ipinamai	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =be (-27.24)	8
i-pi-na-ma-i-n	ipinamain	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =de (-30.52)	9
i-pi-na-ma-i-na	ipinamaina	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); la-(ti) (-33.76)	10
i-pi-na-ma-s	ipinamas	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =be (-27.24)	8
i-pi-na-ma-si	ipinamasi	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =de (-30.52)	9
i-pi-na-ma-si-r	ipinamasir	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); la-(ti) (-33.76)	10
i-ru-te	irute	ai	-10.518	ai (-10.52); γarãi (-11.13); Puwẽi (-11.54)	5
i-ru-te-i	irutei	ai	-14.0252	ai (-14.03); γarãi (-14.64); Puwẽi (-15.05)	6
i-ru-te-i-d	iruteid	as	-17.5306	as (-17.53); es (-17.53); ai (-17.53)	7
i-ru-te-i-di	iruteidi	is-	-20.3849	is- (-20.38); as (-21.04); es (-21.04)	8
i-te-si	itesi	ai	-10.518	ai (-10.52); γarãi (-12.64); aite (-12.86)	5
i-te-si-r	itesir	ai	-14.0252	ai (-14.03); aite (-16.07); γarãi (-16.14)	6
i-te-si-ra	itesira	ai	-17.5324	ai (-17.53); aite (-19.34); γarãi (-19.64)	7
i-te-te	itete	γarãi	-8.9677	γarãi (-8.97); Piɡrẽi (-9.15); ai (-9.42)	5
i-te-te-r	iteter	γarãi	-12.4747	γarãi (-12.47); Piɡrẽi (-12.66); ai (-12.93)	6
i-te-te-re	itetere	γarãi	-15.2514	γarãi (-15.25); Piɡrẽi (-15.45); Teθθiweibi (-15.90)	7
i-te-te-re-p	iteterep	ẽne/i-	-18.065	ẽne/i- (-18.07); ete/i- (-18.07); epre/i- (-18.25)	8
i-tu-ja	ituja	ada-	-14.6175	ada- (-14.62); ax- (-14.76); ad- (-14.76)	5
i-tu-ja-s	itujas	ada-	-17.6811	ada- (-17.68); ax- (-17.83); ad- (-17.83)	6
i-*301-ti-j	iΘtij	Masa	-14.6363	Masa (-14.64); Tele (-14.65); =ewẽ (-14.65)	5
i-*301-ti-ja	iΘtija	ada-	-17.8354	ada- (-17.84); Masa (-17.93); =ewẽ (-17.94)	6
i-*301-ti-ja-s	iΘtijas	ada-	-20.9365	ada- (-20.94); Masa (-21.26); =ewẽ (-21.27)	7
i-*301-ti-ja-sa	iΘtijasa	ada-	-24.1125	ada- (-24.11); ax- (-24.47); ad- (-24.47)	8
i-*301-ti-ja-sa-s	iΘtijasas	ada-	-27.338	ada- (-27.34); kʷa-(ti) (-27.39); ite(/i)- (-27.60)	9
i-*301-ti-ja-sa-sa	iΘtijasasa	kʷa-(ti)	-30.2188	kʷa-(ti) (-30.22); a(i)-(di) (-30.26); ite(/i)- (-30.32)	10
i-*301-u-ja	iΘuja	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
i-*301-u-ti	iΘuti	Masa	-14.3556	Masa (-14.36); Tele (-14.37); =ewẽ (-14.37)	5
i-*301-u-ti-n	iΘutin	Masa	-17.6329	Masa (-17.63); =ewẽ (-17.65); Tele (-17.65)	6
i-*301-u-ti-nu	iΘutinu	eb(e)	-20.8678	eb(e) (-20.87); Masa (-20.95); =ewẽ (-20.96)	7
i-*301-u-ti-nu-j	iΘutinuj	eb(e)	-24.0486	eb(e) (-24.05); ada- (-24.24); Masa (-24.29)	8
i-*301-u-ti-nu-ja	iΘutinuja	eb(e)	-27.2817	eb(e) (-27.28); ada- (-27.43); kʷa-(ti) (-27.58)	9
i-*301-u-ti-nu-ja-s	iΘutinujas	kʷa-(ti)	-30.2739	kʷa-(ti) (-30.27); eb(e) (-30.54); ada- (-30.68)	10
i-*301-wa-e	iΘwae	=ti	-9.1812	=ti (-9.18); ti (-10.52); pibi (-12.36)	5
i-*301-wa-e-a	iΘwaea	=ti	-12.6884	=ti (-12.69); ti- (-13.37); xi- (-13.37)	6
i-*301-wa-e-a-d	iΘwaead	ti-	-16.1954	ti- (-16.20); xi- (-16.20); =ti (-16.20)	7
i-*301-wa-e-a-di	iΘwaeadi	tis-	-16.8752	tis- (-16.88); xi- (-19.30); ti- (-19.30)	8
i-*301-wa-e-a-di-k	iΘwaeadik	tis-	-19.6998	tis- (-19.70); win(i)- (-22.23); ti- (-22.52)	9
i-*301-wa-e-a-di-ki	iΘwaeadiki	tis-	-22.8053	tis- (-22.81); win(i)- (-24.33); kəm.me (-25.50)	10
i-*301-wa-j	iΘwaj	xb-	-14.5062	xb- (-14.51); xtt- (-14.81); xɲt- (-14.81)	5
i-*301-wa-ja	iΘwaja	xb-	-17.5386	xb- (-17.54); xtt- (-17.78); xɲt- (-17.78)	6
i-*301-wa-ja-a	iΘwajaa	xb-	-20.6842	xb- (-20.68); kʷla- (-20.83); xɲt- (-20.88)	7
i-*301-wa-ja-a-d	iΘwajaad	kʷãn	-21.3326	kʷãn (-21.33); trus (-22.67); t͡seus (-23.33)	8
i-*301-wa-ja-a-di	iΘwajaadi	kʷãn	-24.8256	kʷãn (-24.83); tem-/m̃m- (-25.35); kʷexn͂n- (-25.38)	9
i-*301-wa-ja-a-di-k	iΘwajaadik	tem-/m̃m-	-27.9038	tem-/m̃m- (-27.90); kʷexn͂n- (-28.05); tsas- (-28.26)	10
i-*301-wa-ja-a-j	iΘwajaaj	kʷla-	-23.6568	kʷla- (-23.66); xb- (-23.90); xɲt- (-24.05)	8
i-*301-wa-ja-a-ja	iΘwajaaja	kʷla-	-26.6104	kʷla- (-26.61); xb- (-27.15); xɲt- (-27.28)	9
i-*301-wa-ja-j	iΘwajaj	xb-	-20.6842	xb- (-20.68); kʷla- (-20.83); xɲt- (-20.88)	7
i-*301-wa-ja-ja	iΘwajaja	kʷla-	-23.6568	kʷla- (-23.66); xb- (-23.90); xɲt- (-24.05)	8
i-*301-wa-ja-ja-a	iΘwajajaa	kʷla-	-26.6104	kʷla- (-26.61); xb- (-27.15); xɲt- (-27.28)	9
i-*301-wa-ja-ja-d	iΘwajajad	kʷãn	-24.4801	kʷãn (-24.48); trus (-26.01); t͡seus (-26.35)	9
i-*301-wa-ja-ja-di	iΘwajajadi	kʷãn	-27.9757	kʷãn (-27.98); tem-/m̃m- (-27.98); kʷexn͂n- (-28.22)	10
i-*301-wa-ja-ja-i	iΘwajajai	kʷla-	-26.6104	kʷla- (-26.61); xb- (-27.15); xɲt- (-27.28)	9
i-*301-wa-ja-ja-i-n	iΘwajajain	kʷla-	-29.6496	kʷla- (-29.65); xb- (-30.44); kʷa-(ti) (-30.45)	10
i-*301-wa-ja-ja-j	iΘwajajaj	kʷla-	-26.6104	kʷla- (-26.61); xb- (-27.15); xɲt- (-27.28)	9
i-*301-wa-ja-ja-ja	iΘwajajaja	kʷla-	-29.6496	kʷla- (-29.65); xb- (-30.44); kʷa-(ti) (-30.45)	10
i-*301-wa-ja-ja-s	iΘwajajas	kʷla-	-26.6104	kʷla- (-26.61); xb- (-27.15); xɲt- (-27.28)	9
i-*301-wa-ja-ja-sa	iΘwajajasa	kʷla-	-29.6496	kʷla- (-29.65); xb- (-30.44); kʷa-(ti) (-30.45)	10
i-*301-wa-ja-s	iΘwajas	xb-	-20.6842	xb- (-20.68); kʷla- (-20.83); xɲt- (-20.88)	7
i-*301-wa-ja-se	iΘwajase	=ti	-19.694	=ti (-19.69); ti (-21.04); pibi (-22.38)	8
i-*301-wa-ja-se-k	iΘwajasek	=ti	-23.2011	=ti (-23.20); xi- (-23.88); ti- (-23.88)	9
i-*301-wa-ja-se-ka	iΘwajaseka	xi-	-26.7081	xi- (-26.71); ti- (-26.71); =ti (-26.71)	10
i-*301-wa-ja-t	iΘwajat	=de	-16.2027	=de (-16.20); =pe (-16.20); =be (-16.20)	7
i-*301-wa-ja-tu	iΘwajatu	=de	-19.7098	=de (-19.71); =be (-19.71); =pe (-19.71)	8
i-*301-wa-ja-tu-r	iΘwajatur	xa-	-23.2043	xa- (-23.20); =be (-23.22); =de (-23.22)	9
i-*301-wa-ja-tu-ru	iΘwajaturu	xa-	-26.3111	xa- (-26.31); =pe (-26.72); =de (-26.72)	10
ja-a-di	jaadi	=mẽ	-15.0316	=mẽ (-15.03); mɲn- (-15.40); is- (-15.42)	5
ja-a-di-k	jaadik	mɲn-	-18.1115	mɲn- (-18.11); =mẽ (-18.14); nun͂- (-18.18)	6
ja-a-di-ki	jaadiki	nun͂-	-20.5729	nun͂- (-20.57); mɲn- (-21.11); =mẽ (-21.36)	7
ja-a-di-ki-t	jaadikit	=mẽ	-19.3093	=mẽ (-19.31); Krɲna (-20.94); Arɲna (-20.94)	8
ja-a-di-ki-te	jaadikite	nei	-21.0474	nei (-21.05); γarãi (-21.74); Piɡrẽi (-22.04)	9
ja-a-di-ki-te-s	jaadikites	nei	-24.5546	nei (-24.55); γarãi (-25.25); Piɡrẽi (-25.55)	10
ja-a-ja	jaaja	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ja-di-k	jadik	mɲn-	-14.8637	mɲn- (-14.86); nun͂- (-14.97); =mẽ (-15.03)	5
ja-di-ki	jadiki	nun͂-	-17.3363	nun͂- (-17.34); mɲn- (-17.84); is- (-18.16)	6
ja-di-ki-t	jadikit	=mẽ	-16.2027	=mẽ (-16.20); mẽ (-17.54); ne (-17.54)	7
ja-di-ki-tu	jadikitu	=mẽ	-19.7098	=mẽ (-19.71); mẽ (-21.05); ne (-21.05)	8
ja-di-ki-tu-j	jadikituj	=mẽ	-23.2169	=mẽ (-23.22); Isɲta- (-23.91); s(ije)- (-24.18)	9
ja-di-ki-tu-ja	jadikituja	s(ije)-	-26.6389	s(ije)- (-26.64); =mẽ (-26.72); Isɲta- (-27.01)	10
ja-i-n-w	jainw	Jaɲ	-14.3659	Jaɲ (-14.37); Tlax (-14.52); =pe (-15.40)	5
ja-i-nwa	jainwa	Jaɲ	-17.8582	Jaɲ (-17.86); Tlax (-18.02); =ti (-18.25)	6
ja-i-nwa-z	jainwaz	qal	-20.215	qal (-20.21); kʷla- (-20.27); kʷla (-20.29)	7
ja-i-nwa-za	jainwaza	kʷla-	-22.4469	kʷla- (-22.45); xla- (-23.09); kʷla (-23.10)	8
ja-i-nwa-za-*56	jainwazaΦ	kʷla-	-25.1541	kʷla- (-25.15); xla- (-25.82); tlle- (-26.14)	9
ja-i-nwa-za-*56-n	jainwazaΦn	kʷla-	-28.0867	kʷla- (-28.09); xla- (-28.77); tlle- (-28.97)	10
ja-ja-a	jajaa	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ja-ja-d	jajad	=mẽ	-15.4014	=mẽ (-15.40); nur (-15.83); mar (-15.83)	5
ja-ja-di	jajadi	=mẽ	-18.2489	=mẽ (-18.25); mɲn- (-18.67); is- (-18.69)	6
ja-ja-di-k	jajadik	=mẽ	-21.3598	=mẽ (-21.36); mɲn- (-21.41); nun͂- (-21.45)	7
ja-ja-di-ki	jajadiki	nun͂-	-23.86	nun͂- (-23.86); mɲn- (-24.43); =mẽ (-24.58)	8
ja-ja-di-ki-t	jajadikit	=mẽ	-22.5315	=mẽ (-22.53); Krɲna (-24.08); Arɲna (-24.08)	9
ja-ja-di-ki-tu	jajadikitu	=mẽ	-26.0387	=mẽ (-26.04); Isɲta- (-27.41); Krɲna (-27.59)	10
ja-ja-i	jajai	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ja-ja-i-n	jajain	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
ja-ja-i-n-w	jajainw	Jaɲ	-20.6952	Jaɲ (-20.70); Tlax (-20.77); =ti (-21.98)	7
ja-ja-i-nwa	jajainwa	Jaɲ	-24.1925	Jaɲ (-24.19); Tlax (-24.28); (†)pẽnẽ (-24.74)	8
ja-ja-i-nwa-z	jajainwaz	qal	-27.1987	qal (-27.20); kʷla- (-27.27); kʷla (-27.29)	9
ja-ja-i-nwa-za	jajainwaza	kʷla-	-29.4459	kʷla- (-29.45); kʷl-/tel- (-30.07); xla- (-30.10)	10
ja-ja-j	jajaj	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ja-ja-ja	jajaja	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
ja-ja-ja-w	jajajaw	Jaɲ	-20.6952	Jaɲ (-20.70); Tlax (-20.77); =ti (-21.98)	7
ja-ja-ja-wa	jajajawa	Jaɲ	-24.1925	Jaɲ (-24.19); Tlax (-24.28); (†)pẽnẽ (-24.74)	8
ja-ja-s	jajas	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ja-ja-sa	jajasa	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
ja-ja-sa-s	jajasas	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
ja-ja-sa-sa	jajasasa	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
ja-ja-sa-sa-r	jajasasar	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =mẽ (-30.52)	9
ja-ja-sa-sa-ra	jajasasara	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); kb-/tu- (-33.76)	10
ja-ja-w	jajaw	Jaɲ	-14.3659	Jaɲ (-14.37); Tlax (-14.52); =pe (-15.40)	5
ja-ja-wa	jajawa	Jaɲ	-17.8582	Jaɲ (-17.86); Tlax (-18.02); =ti (-18.25)	6
ja-re-d	jared	is-	-13.8997	is- (-13.90); es (-14.59); =ti (-14.81)	5
ja-re-di	jaredi	is-	-13.374	is- (-13.37); tis- (-15.47); ijas- (-16.83)	6
ja-re-di-j	jaredij	is-	-16.1974	is- (-16.20); tis- (-18.29); ijas- (-19.65)	7
ja-re-di-ja	jaredija	is-	-19.3026	is- (-19.30); tis- (-21.40); ijas- (-22.75)	8
ja-re-t	jaret	iða	-13.8528	iða (-13.85); ije (-13.86); ite (-13.86)	5
ja-re-ta	jareta	iwe-	-16.6917	iwe- (-16.69); iða (-17.33); ije (-17.34)	6
ja-sa-s	jasas	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ja-sa-sa	jasasa	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
ja-sa-sa-r	jasasar	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
ja-sa-sa-ra	jasasara	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
ja-sa-sa-ra-m	jasasaram	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =mẽ (-30.52)	9
ja-sa-sa-ra-ma	jasasarama	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); kb-/tu- (-33.76)	10
ja-sa-sa-ra-me	jasasarame	=ti	-30.4999	=ti (-30.50); Puwẽi (-32.01); γarãi (-32.01)	10
ja-sa-u	jasau	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ja-sa-u-n	jasaun	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
ja-sa-u-na	jasauna	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
ja-sa-u-na-k	jasaunak	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
ja-sa-u-na-ka	jasaunaka	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =mẽ (-30.52)	9
ja-sa-u-na-ka-n	jasaunakan	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); kb-/tu- (-33.76)	10
ja-se-k	jasek	=ti	-14.8093	=ti (-14.81); xe/i- (-14.99); xi- (-15.42)	5
ja-se-ka	jaseka	ux(i)-	-17.7941	ux(i)- (-17.79); xe/i- (-17.82); ti- (-18.27)	6
ja-se-ka-n	jasekan	ux(i)-	-20.2506	ux(i)- (-20.25); xe/i- (-20.92); si- (-21.37)	7
ja-se-ka-na	jasekana	ux(i)-	-23.0799	ux(i)- (-23.08); xe/i- (-24.14); xi- (-24.60)	8
ja-se-ka-na-s	jasekanas	ux(i)-	-26.0831	ux(i)- (-26.08); xe/i- (-27.42); a(i)-(di) (-27.65)	9
ja-se-ka-na-si	jasekanasi	ux(i)-	-29.188	ux(i)- (-29.19); a(i)-(di) (-30.03); ite(/i)- (-30.72)	10
ja-ta-i	jatai	Masa	-14.6363	Masa (-14.64); Tele (-14.65); =ewẽ (-14.65)	5
ja-ta-i-*301	jataiΘ	ada-	-17.8354	ada- (-17.84); Masa (-17.93); =ewẽ (-17.94)	6
ja-ta-i-*301-u	jataiΘu	ada-	-20.9365	ada- (-20.94); Masa (-21.26); =ewẽ (-21.27)	7
ja-ta-i-*301-u-j	jataiΘuj	ada-	-24.1125	ada- (-24.11); ax- (-24.47); ad- (-24.47)	8
ja-ta-i-*301-u-ja	jataiΘuja	ada-	-27.338	ada- (-27.34); kʷa-(ti) (-27.39); ite(/i)- (-27.60)	9
ja-tu-r	jatur	Masa	-14.6363	Masa (-14.64); Tele (-14.65); =ewẽ (-14.65)	5
ja-tu-ru	jaturu	ada-	-17.8354	ada- (-17.84); Masa (-17.93); =ewẽ (-17.94)	6
ja-tu-ru-s	jaturus	ada-	-20.9365	ada- (-20.94); Masa (-21.26); =ewẽ (-21.27)	7
ja-tu-ru-sa	jaturusa	ada-	-24.1125	ada- (-24.11); ax- (-24.47); ad- (-24.47)	8
ja-tu-ru-sa-i	jaturusai	ada-	-27.338	ada- (-27.34); kʷa-(ti) (-27.39); ite(/i)- (-27.60)	9
ja-tu-ru-sa-i-d	jaturusaid	as	-28.0487	as (-28.05); es (-28.06); arus (-29.37)	10
ja-wa-*56	jawaΦ	xb-	-14.5062	xb- (-14.51); xtt- (-14.81); xɲt- (-14.81)	5
ka-na-s	kanas	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ka-na-si	kanasi	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
ka-na-si-s	kanasis	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
ka-na-si-si	kanasisi	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
ka-na-si-si-r	kanasisir	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =mẽ (-30.52)	9
ke-ta-n	ketan	iwe-	-12.5575	iwe- (-12.56); iða (-13.85); ije (-13.87)	5
ke-ta-na	ketana	iwe-	-15.6528	iwe- (-15.65); iða (-17.33); ije (-17.34)	6
ke-ta-na-i	ketanai	iwe-	-18.8621	iwe- (-18.86); ite(/i)- (-19.81); ipre(/i)- (-19.95)	7
ke-ta-na-i-*301	ketanaiΘ	iwe-	-22.1344	iwe- (-22.13); ite(/i)- (-22.15); ipre(/i)- (-22.28)	8
ke-ta-na-i-*301-t	ketanaiΘt	=we / =uwe	-24.7009	=we / =uwe (-24.70); ite(/i)- (-24.72); Masa (-24.78)	9
ke-ta-na-i-*301-ti	ketanaiΘti	eb(e)	-27.3117	eb(e) (-27.31); ite(/i)- (-27.44); ipre(/i)- (-27.56)	10
ki-te-s	kites	ai	-10.518	ai (-10.52); γarãi (-11.72); Puwẽi (-12.24)	5
ki-te-si	kitesi	ai	-14.0252	ai (-14.03); γarãi (-15.23); Puwẽi (-15.74)	6
ki-te-si-r	kitesir	ai	-17.5324	ai (-17.53); γarãi (-18.73); Puwẽi (-19.25)	7
ki-te-si-ra	kitesira	ai	-21.0396	ai (-21.04); γarãi (-22.24); Puwẽi (-22.76)	8
ki-te-t	kitet	aite	-10.4133	aite (-10.41); ai (-10.52); γarãi (-11.70)	5
ki-te-te	kitete	γarãi	-11.8016	γarãi (-11.80); Piɡrẽi (-12.25); ai (-12.93)	6
ki-te-te-r	kiteter	γarãi	-15.3087	γarãi (-15.31); Piɡrẽi (-15.76); ai (-16.44)	7
ki-te-te-re	kitetere	γarãi	-18.1006	γarãi (-18.10); Piɡrẽi (-18.55); Teθθiweibi (-18.72)	8
ki-te-te-re-p	kiteterep	ẽne/i-	-21.5017	ẽne/i- (-21.50); ete/i- (-21.50); γarãi (-21.61)	9
ki-tu-j	kituj	Masa	-14.6363	Masa (-14.64); Tele (-14.65); =ewẽ (-14.65)	5
ki-tu-ja	kituja	ada-	-17.8354	ada- (-17.84); Masa (-17.93); =ewẽ (-17.94)	6
ki-tu-ja-s	kitujas	ada-	-20.9365	ada- (-20.94); Masa (-21.26); =ewẽ (-21.27)	7
ma-i-na	maina	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ma-i-na-j	mainaj	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
ma-i-na-ja	mainaja	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
ma-i-na-ja-r	mainajar	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
ma-i-na-ja-re	mainajare	=ti	-27.2038	=ti (-27.20); Puwẽi (-28.82); γarãi (-28.82)	9
ma-i-na-ja-re-t	mainajaret	=we / =uwe	-29.2759	=we / =uwe (-29.28); (†)pẽnẽ (-29.32); Pubiele (-30.01)	10
ma-na-d	manad	=mẽ	-15.4014	=mẽ (-15.40); nur (-15.83); mar (-15.83)	5
ma-na-da	manada	=mẽ	-18.2489	=mẽ (-18.25); mɲn- (-18.67); is- (-18.69)	6
ma-na-da-w	manadaw	Krɲna	-18.9716	Krɲna (-18.97); Arɲna (-18.97); mɲn- (-20.50)	7
ma-na-da-wa	manadawa	Isɲta-	-21.6533	Isɲta- (-21.65); Arɲna (-21.78); Krɲna (-21.78)	8
ma-na-da-wa-i	manadawai	Isɲta-	-24.1171	Isɲta- (-24.12); Krɲna (-24.87); Arɲna (-24.87)	9
ma-na-da-wa-i-j	manadawaij	Isɲta-	-26.9447	Isɲta- (-26.94); Krɲna (-28.07); Arɲna (-28.07)	10
ma-si-r	masir	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
ma-si-ru	masiru	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
ma-si-ru-t	masirut	Masa	-20.5391	Masa (-20.54); Tele (-20.55); =ewẽ (-20.55)	7
ma-si-ru-te	masirute	γarãi	-20.5365	γarãi (-20.54); Puwẽi (-20.79); ai (-21.04)	8
me-i-ja	meija	is-	-14.7634	is- (-14.76); iwe- (-15.02); si- (-15.05)	5
me-i-ja-s	meijas	is-	-17.8311	is- (-17.83); iwe- (-18.01); ti- (-18.27)	6
me-i-ja-sa	meijasa	is-	-20.9785	is- (-20.98); iwe- (-21.11); xi- (-21.55)	7
me-i-ja-sa-s	meijasas	is-	-24.181	is- (-24.18); iwe- (-24.27); ite(/i)- (-24.35)	8
me-i-ja-sa-sa	meijasasa	ite(/i)-	-26.9724	ite(/i)- (-26.97); a(i)-(di) (-27.19); is- (-27.42)	9
me-i-ja-sa-u	meijasau	is-	-24.181	is- (-24.18); iwe- (-24.27); ite(/i)- (-24.35)	8
me-i-ja-sa-u-n	meijasaun	ite(/i)-	-26.9724	ite(/i)- (-26.97); a(i)-(di) (-27.19); is- (-27.42)	9
me-i-ja-sa-u-na	meijasauna	ite(/i)-	-29.7114	ite(/i)- (-29.71); a(i)-(di) (-29.91); is- (-30.70)	10
me-i-ti	meiti	iwe-	-12.5641	iwe- (-12.56); iða (-13.23); ije (-13.24)	5
me-u-na	meuna	is-	-14.7634	is- (-14.76); iwe- (-15.02); si- (-15.05)	5
me-u-na-k	meunak	is-	-17.8311	is- (-17.83); iwe- (-18.01); ti- (-18.27)	6
me-u-na-ka	meunaka	is-	-20.9785	is- (-20.98); iwe- (-21.11); xi- (-21.55)	7
me-u-na-ka-n	meunakan	is-	-24.181	is- (-24.18); iwe- (-24.27); ite(/i)- (-24.35)	8
me-u-na-ka-na	meunakana	ite(/i)-	-26.9724	ite(/i)- (-26.97); a(i)-(di) (-27.19); is- (-27.42)	9
me-u-na-ka-na-s	meunakanas	ite(/i)-	-29.7114	ite(/i)- (-29.71); a(i)-(di) (-29.91); is- (-30.70)	10
me-u-na-r	meunar	is-	-17.8311	is- (-17.83); iwe- (-18.01); ti- (-18.27)	6
me-u-na-ru	meunaru	is-	-20.9785	is- (-20.98); iwe- (-21.11); xi- (-21.55)	7
me-u-na-ru-k	meunaruk	is-	-24.181	is- (-24.18); iwe- (-24.27); ite(/i)- (-24.35)	8
me-u-na-ru-ka	meunaruka	ite(/i)-	-26.9724	ite(/i)- (-26.97); a(i)-(di) (-27.19); is- (-27.42)	9
me-u-na-ru-ka-n	meunarukan	ite(/i)-	-29.7114	ite(/i)- (-29.71); a(i)-(di) (-29.91); is- (-30.70)	10
na-da-d	nadad	mar	-13.1885	mar (-13.19); nur (-13.19); m̃mẽ (-13.27)	5
na-da-da	nadada	mɲn-	-15.953	mɲn- (-15.95); m̃ma (-16.07); m̃mẽ (-16.07)	6
na-da-da-u	nadadau	nun͂-	-18.6478	nun͂- (-18.65); mɲn- (-18.81); m̃mẽ (-19.15)	7
na-da-da-u-t	nadadaut	m̃ma	-16.8576	m̃ma (-16.86); m̃mẽ (-16.87); Pssure (-18.02)	8
na-da-da-u-ti	nadadauti	m̃ma	-20.3645	m̃ma (-20.36); m̃mẽ (-20.38); Pssure (-21.52)	9
