linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
ja-ja-w	jajaw	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
ja-ja-wa	jajawa	poʈʈ-	-14.8095	poʈʈ- (-14.81); putʃ (-15.39); patʃ- (-15.42)	6
ja-re-d	jared	puh	-13.8543	puh (-13.85); piː (-14.76); koʈ- (-15.02)	5
ja-re-di	jaredi	piːr	-14.7594	piːr (-14.76); poːr (-14.76); kuːr (-15.30)	6
ja-re-di-j	jaredij	kuːr-	-18.1495	kuːr- (-18.15); poːr (-18.27); piːr (-18.27)	7
ja-re-di-ja	jaredija	kuːr-	-20.9729	kuːr- (-20.97); poːr (-21.77); piːr (-21.77)	8
ja-re-t	jaret	paɻa	-12.5842	paɻa (-12.58); pula (-12.86); puli (-12.86)	5
ja-re-ta	jareta	kaʈ	-10.5151	kaʈ (-10.52); piː (-13.37); kaː (-13.37)	6
ja-sa-s	jasas	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
ja-sa-sa	jasasa	poʈʈ-	-14.8095	poʈʈ- (-14.81); putʃ (-15.39); patʃ- (-15.42)	6
ja-sa-sa-r	jasasar	poʈʈ-	-15.9209	poʈʈ- (-15.92); patʃ- (-17.85); aɳʈʈ- (-18.35)	7
ja-sa-sa-ra	jasasara	poʈʈ-	-18.7531	poʈʈ- (-18.75); patʃ- (-20.84); aɳʈʈ- (-21.31)	8
ja-sa-sa-ra-m	jasasaram	poʈʈ-	-21.1239	poʈʈ- (-21.12); patʃ- (-23.66); pitʃtʃ- (-23.74)	9
ja-sa-sa-ra-ma	jasasarama	poʈʈ-	-24.1005	poʈʈ- (-24.10); pitʃtʃ- (-26.68); patʃ- (-26.76)	10
ja-sa-sa-ra-me	jasasarame	poʈʈ-	-24.113	poʈʈ- (-24.11); pitʃtʃ- (-26.69); patʃ- (-26.76)	10
ja-sa-u	jasau	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
ja-sa-u-n	jasaun	poʈʈ-	-14.9884	poʈʈ- (-14.99); patʃ- (-15.45); aɳʈʈ- (-16.09)	6
ja-sa-u-na	jasauna	poʈʈ-	-17.9568	poʈʈ- (-17.96); patʃ- (-18.53); putʃ (-18.67)	7
ja-sa-u-na-k	jasaunak	paːʈu	-17.409	paːʈu (-17.41); aʈʈu (-18.92); -oːʈu (-19.12)	8
ja-sa-u-na-ka	jasaunaka	paːʈu	-20.9143	paːʈu (-20.91); poʈʈ- (-21.93); tʃup (-21.97)	9
ja-sa-u-na-ka-n	jasaunakan	poʈʈ-	-24.0796	poʈʈ- (-24.08); paːʈu (-24.42); tʃup (-25.47)	10
ja-se-k	jasek	po	-10.5162	po (-10.52); puɻu (-12.58); pitu (-12.86)	5
ja-se-ka	jaseka	tʃup	-13.269	tʃup (-13.27); putʃ (-13.85); poʈʈ- (-13.90)	6
ja-se-ka-n	jasekan	poʈʈ-	-15.6839	poʈʈ- (-15.68); tʃup (-16.78); oʈ- (-16.87)	7
ja-se-ka-na	jasekana	poʈʈ-	-17.1686	poʈʈ- (-17.17); tʃuːʈ (-18.93); putʃ (-19.54)	8
ja-se-ka-na-s	jasekanas	poʈʈ-	-16.8676	poʈʈ- (-16.87); tʃuːʈ- (-21.76); uɻupp- (-22.18)	9
ja-se-ka-na-si	jasekanasi	poʈʈ-	-19.6928	poʈʈ- (-19.69); poːr (-22.51); tʃuːʈ- (-24.60)	10
ja-ta-i	jatai	piːr	-6.3552	piːr (-6.36); paːraj (-9.09); tʃeːr (-9.14)	5
ja-ta-i-*301	jataiΘ	piːr	-9.8602	piːr (-9.86); paːraj (-12.20); piː (-12.29)	6
ja-ta-i-*301-u	jataiΘu	piːr	-13.3643	piːr (-13.36); pera- (-15.27); piːt̪- (-15.37)	7
ja-ta-i-*301-u-j	jataiΘuj	piːr	-16.8676	piːr (-16.87); pera- (-18.23); piːt̪- (-18.43)	8
ja-ta-i-*301-u-ja	jataiΘuja	piːr	-20.3701	piːr (-20.37); peʈʈi (-20.83); pera- (-21.31)	9
ja-tu-r	jatur	piː	-9.1831	piː (-9.18); tʃah (-9.79); pakal (-10.48)	5
ja-tu-ru	jaturu	piː	-12.2882	piː (-12.29); tʃah- (-12.65); pakal (-13.28)	6
ja-tu-ru-s	jaturus	tʃah-	-15.4717	tʃah- (-15.47); piː (-15.51); pakal (-16.37)	7
ja-tu-ru-sa	jaturusa	tʃah-	-18.5773	tʃah- (-18.58); paːʈa- (-18.71); piː (-18.80)	8
ja-tu-ru-sa-i	jaturusai	piːr	-18.7906	piːr (-18.79); peːtʃ- (-20.63); paːraj (-20.83)	9
ja-tu-ru-sa-i-d	jaturusaid	piːr	-22.2973	piːr (-22.30); peːtʃ- (-23.47); paːʈa- (-23.77)	10
ja-wa-*56	jawaΦ	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
ka-na-s	kanas	oʈ-	-8.4912	oʈ- (-8.49); uʈump- (-9.12); poʈʈ- (-9.77)	5
ka-na-si	kanasi	oʈ-	-11.5965	oʈ- (-11.60); uʈump- (-11.94); uːr (-12.00)	6
ka-na-si-s	kanasis	oʈ-	-14.8181	oʈ- (-14.82); uʈump- (-15.04); uːr (-15.51)	7
ka-na-si-si	kanasisi	uːr	-18.1019	uːr (-18.10); oʈ- (-18.10); uʈump- (-18.26)	8
ka-na-si-si-r	kanasisir	oʈ-	-21.4299	oʈ- (-21.43); uʈump- (-21.54); uːr (-21.61)	9
ke-ta-n	ketan	oʈ-	-9.8598	oʈ- (-9.86); -aː (-11.36); uɻa- (-11.90)	5
ke-ta-na	ketana	oʈ-	-12.678	oʈ- (-12.68); aɳʈʈ (-13.82); appa (-13.90)	6
ke-ta-na-i	ketanai	uːr	-15.2855	uːr (-15.29); oʈ- (-15.50); uɻupp- (-15.69)	7
ke-ta-na-i-*301	ketanaiΘ	uɻupp-	-18.5182	uɻupp- (-18.52); oʈ- (-18.61); uːr (-18.79)	8
ke-ta-na-i-*301-t	ketanaiΘt	appa	-17.5221	appa (-17.52); peʈʈi (-19.88); appam (-20.91)	9
ke-ta-na-i-*301-ti	ketanaiΘti	muːʈʈaj	-19.6382	muːʈʈaj (-19.64); iruppaj (-20.94); appa (-21.03)	10
ki-te-s	kites	oj-	-8.781	oj- (-8.78); jaː- (-9.16); oraɭu (-9.36)	5
ki-te-si	kitesi	jaː-	-11.6167	jaː- (-11.62); uːr (-12.00); oj- (-12.00)	6
ki-te-si-r	kitesir	jaːh	-12.2843	jaːh (-12.28); jaː- (-14.45); oj- (-15.10)	7
ki-te-si-ra	kitesira	jaːh	-15.7908	jaːh (-15.79); koran̪k- (-16.32); jaː- (-17.45)	8
ki-te-t	kitet	oj-	-8.781	oj- (-8.78); oraɭu (-9.08); jaː- (-9.15)	5
ki-te-te	kitete	jaː-	-11.6013	jaː- (-11.60); oj- (-12.00); oraɭu (-12.17)	6
ki-te-te-r	kiteter	jaːh	-11.9946	jaːh (-11.99); jaː- (-14.28); oj- (-15.29)	7
ki-te-te-re	kitetere	jaːh	-15.5007	jaːh (-15.50); jaː- (-17.18); koran̪k- (-18.49)	8
ki-te-te-re-p	kiteterep	jaːh	-19.0064	jaːh (-19.01); jaː- (-20.22); koran̪k- (-21.32)	9
ki-tu-j	kituj	oj-	-8.781	oj- (-8.78); jaː- (-9.16); oraɭu (-9.36)	5
ki-tu-ja	kituja	jaː-	-11.6167	jaː- (-11.62); oj- (-12.00); oraɭu (-12.56)	6
ki-tu-ja-s	kitujas	jaː-	-14.4464	jaː- (-14.45); oj- (-15.29); jaːʈu (-15.43)	7
ma-i-na	maina	putʃ	-12.8613	putʃ (-12.86); piːr (-13.90); poːr (-13.90)	5
ma-i-na-j	mainaj	poʈʈ-	-15.3743	poʈʈ- (-15.37); patʃ- (-15.71); jaɳʈ- (-16.13)	6
ma-i-na-ja	mainaja	poʈʈ-	-18.0056	poʈʈ- (-18.01); patʃ- (-18.52); putʃ (-18.67)	7
ma-i-na-ja-r	mainajar	poʈʈ-	-19.0599	poʈʈ- (-19.06); patʃ- (-21.06); jaːh (-21.32)	8
ma-i-na-ja-re	mainajare	poʈʈ-	-21.9175	poʈʈ- (-21.92); patʃ- (-24.08); jaɳʈ- (-24.58)	9
ma-i-na-ja-re-t	mainajaret	peʈʈi	-23.2834	peʈʈi (-23.28); poʈʈ- (-25.03); appa (-25.82)	10
ma-na-d	manad	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
ma-na-da	manada	poʈʈ-	-14.8095	poʈʈ- (-14.81); putʃ (-15.39); patʃ- (-15.42)	6
ma-na-da-w	manadaw	poʈʈ-	-15.9209	poʈʈ- (-15.92); patʃ- (-17.85); aɳʈʈ- (-18.35)	7
ma-na-da-wa	manadawa	poʈʈ-	-18.7531	poʈʈ- (-18.75); patʃ- (-20.84); aɳʈʈ- (-21.31)	8
ma-na-da-wa-i	manadawai	poʈʈ-	-21.1239	poʈʈ- (-21.12); piːr (-23.65); poːr (-23.65)	9
ma-na-da-wa-i-j	manadawaij	poʈʈ-	-24.113	poʈʈ- (-24.11); pitʃtʃ- (-26.69); patʃ- (-26.76)	10
ma-si-r	masir	poːr	-12.6025	poːr (-12.60); piːr (-12.60); puh (-12.85)	5
ma-si-ru	masiru	aʈan̪k-	-16.0869	aʈan̪k- (-16.09); poːr (-16.10); piːr (-16.10)	6
ma-si-ru-t	masirut	aʈan̪k-	-18.91	aʈan̪k- (-18.91); tʃukka (-19.07); paɻa (-19.17)	7
ma-si-ru-te	masirute	pera-	-19.5561	pera- (-19.56); put̪a- (-20.31); piː (-20.37)	8
me-i-ja	meija	ir-	-15.052	ir- (-15.05); oj- (-15.05); jaː- (-15.13)	5
me-i-ja-s	meijas	jaɳʈ-	-16.1317	jaɳʈ- (-16.13); jaː- (-17.68); kuːʈ- (-17.82)	6
me-i-ja-sa	meijasa	jaɳʈ-	-18.9392	jaɳʈ- (-18.94); aɳʈʈ (-19.54); putʃ (-20.27)	7
me-i-ja-sa-s	meijasas	jaɳʈ-	-21.5377	jaɳʈ- (-21.54); poʈʈ- (-21.98); aɳʈʈ- (-22.38)	8
me-i-ja-sa-sa	meijasasa	jaɳʈ-	-24.5706	jaɳʈ- (-24.57); poʈʈ- (-24.71); aɳʈʈ- (-25.19)	9
me-i-ja-sa-u	meijasau	jaɳʈ-	-21.5377	jaɳʈ- (-21.54); poʈʈ- (-21.98); aɳʈʈ- (-22.38)	8
me-i-ja-sa-u-n	meijasaun	jaɳʈ-	-24.5767	jaɳʈ- (-24.58); poʈʈ- (-24.81); aɳʈʈ- (-25.21)	9
me-i-ja-sa-u-na	meijasauna	jaɳʈ-	-27.761	jaɳʈ- (-27.76); poʈʈ- (-27.84); aɳʈʈ- (-28.30)	10
me-i-ti	meiti	-aj	-8.7799	-aj (-8.78); -ar (-8.78); paːraj (-9.67)	5
me-u-na	meuna	kaʈ	-16.0405	kaʈ (-16.04); -oː (-16.26); -aː (-16.26)	5
me-u-na-k	meunak	-oːʈu	-13.3288	-oːʈu (-13.33); po (-14.03); aːʈu (-14.40)	6
me-u-na-ka	meunaka	tʃup	-15.894	tʃup (-15.89); -oːʈu (-16.82); poʈʈ- (-17.41)	7
me-u-na-ka-n	meunakan	poʈʈ-	-19.1817	poʈʈ- (-19.18); tʃup (-19.40); -oːʈu (-20.30)	8
me-u-na-ka-na	meunakana	poʈʈ-	-20.6746	poʈʈ- (-20.67); tʃuːʈ (-21.56); tʃup (-22.21)	9
me-u-na-ka-na-s	meunakanas	poʈʈ-	-20.3765	poʈʈ- (-20.38); tʃuːʈ- (-24.40); tʃuːʈ (-25.07)	10
me-u-na-r	meunar	puh	-17.3315	puh (-17.33); kuːʈ- (-17.82); koːʈ- (-17.82)	6
me-u-na-ru	meunaru	kuːʈ-	-20.6428	kuːʈ- (-20.64); koːʈ- (-20.64); puh (-20.81)	7
me-u-na-ru-k	meunaruk	-oːʈu	-20.335	-oːʈu (-20.34); po (-21.04); aːʈu (-21.41)	8
me-u-na-ru-ka	meunaruka	tʃup	-22.8942	tʃup (-22.89); -oːʈu (-23.82); koː (-23.89)	9
me-u-na-ru-ka-n	meunarukan	koʈ-	-23.8923	koʈ- (-23.89); poʈʈ- (-26.17); tʃup (-26.40)	10
na-da-d	nadad	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
na-da-da	nadada	poʈʈ-	-14.8095	poʈʈ- (-14.81); putʃ (-15.39); patʃ- (-15.42)	6
na-da-da-u	nadadau	poʈʈ-	-15.9209	poʈʈ- (-15.92); patʃ- (-17.85); aɳʈʈ- (-18.35)	7
na-da-da-u-t	nadadaut	peʈʈi	-16.6453	peʈʈi (-16.65); poʈʈ- (-18.78); appa (-18.92)	8
na-da-da-u-ti	nadadauti	muːʈʈaj	-19.0948	muːʈʈaj (-19.09); peʈʈi (-20.15); paːʈa- (-20.71)	9
na-da-da-u-ti-n	nadadautin	muːʈʈaj	-22.602	muːʈʈaj (-22.60); paːʈa- (-23.53); peʈʈi (-23.66)	10
na-da-w	nadaw	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
na-da-wa	nadawa	poʈʈ-	-14.8095	poʈʈ- (-14.81); putʃ (-15.39); patʃ- (-15.42)	6
na-da-wa-i	nadawai	poʈʈ-	-15.9209	poʈʈ- (-15.92); poːr (-17.50); piːr (-17.50)	7
na-da-wa-i-j	nadawaij	poʈʈ-	-18.7808	poʈʈ- (-18.78); patʃ- (-20.85); poːr (-21.00)	8
na-da-wa-i-ja	nadawaija	poʈʈ-	-21.8786	poʈʈ- (-21.88); patʃ- (-24.01); aɳʈʈ- (-24.48)	9
na-i-da	naida	putʃ	-12.8613	putʃ (-12.86); piːr (-13.90); poːr (-13.90)	5
na-i-da-j	naidaj	poʈʈ-	-15.3743	poʈʈ- (-15.37); patʃ- (-15.71); jaɳʈ- (-16.13)	6
na-i-da-ja	naidaja	poʈʈ-	-18.0056	poʈʈ- (-18.01); patʃ- (-18.52); putʃ (-18.67)	7
na-i-da-ja-s	naidajas	poʈʈ-	-19.0599	poʈʈ- (-19.06); patʃ- (-21.06); jaɳʈ- (-21.54)	8
na-i-*301-t	naiΘt	paɻa	-12.5842	paɻa (-12.58); pula (-12.86); puli (-12.86)	5
na-i-*301-ti	naiΘti	paːraj	-10.4043	paːraj (-10.40); -aj (-12.00); -ar (-12.00)	6
na-i-*301-ti-j	naiΘtij	paːraj	-13.9099	paːraj (-13.91); pera- (-15.39); -ar (-15.51)	7
na-i-*301-ti-ja	naiΘtija	paːraj	-17.4151	paːraj (-17.42); pera- (-18.29); jaː- (-18.63)	8
na-i-*301-ti-ja-s	naiΘtijas	paːraj	-20.92	paːraj (-20.92); pera- (-21.34); jaː- (-21.46)	9
na-i-*301-ti-ja-sa	naiΘtijasa	paːʈa-	-24.2754	paːʈa- (-24.28); peʈʈi (-24.41); paːraj (-24.42)	10
na-i-*301-u	naiΘu	piːr	-13.9047	piːr (-13.90); poːr (-13.90); pot̪ (-14.65)	5
na-i-*301-u-t	naiΘut	paɻa	-15.8549	paɻa (-15.85); puli (-16.07); pula (-16.07)	6
na-i-*301-u-ti	naiΘuti	paːraj	-13.8947	paːraj (-13.89); -ar (-15.29); -aj (-15.29)	7
na-i-*301-u-ti-n	naiΘutin	paːraj	-17.4001	paːraj (-17.40); -aj (-18.79); -ar (-18.79)	8
na-i-*301-u-ti-nu	naiΘutinu	paːraj	-20.9051	paːraj (-20.91); pera- (-21.78); jaː- (-22.13)	9
na-i-*301-u-ti-nu-j	naiΘutinuj	paːraj	-24.4098	paːraj (-24.41); pera- (-24.83); jaː- (-24.96)	10
na-ja-r	najar	poʈʈ-	-12.169	poʈʈ- (-12.17); puh (-12.57); patʃ- (-12.62)	5
na-ja-re	najare	poʈʈ-	-14.9884	poʈʈ- (-14.99); patʃ- (-15.45); puh (-16.06)	6
na-ja-re-t	najaret	peʈʈi	-16.3011	peʈʈi (-16.30); appa (-16.77); poʈʈ- (-18.08)	7
na-ja-re-ta	najareta	kaʈ	-17.5295	kaʈ (-17.53); paːʈa- (-18.93); peʈʈi (-19.31)	8
na-ka-n	nakan	poʈʈ-	-8.6913	poʈʈ- (-8.69); tʃup (-9.79); oʈ- (-9.86)	5
na-ka-na	nakana	poʈʈ-	-10.1612	poʈʈ- (-10.16); tʃuːʈ (-11.95); putʃ (-12.55)	6
na-ka-na-s	nakanas	poʈʈ-	-9.8552	poʈʈ- (-9.86); tʃuːʈ- (-14.79); tʃuːʈ (-15.46)	7
na-ka-na-si	nakanasi	poʈʈ-	-12.6804	poʈʈ- (-12.68); poːr (-15.50); tʃuːʈ- (-17.62)	8
na-ma-i	namai	poːr	-11.7094	poːr (-11.71); piːr (-11.71); poʈʈ- (-12.17)	5
na-ma-i-n	namain	poʈʈ-	-14.9884	poʈʈ- (-14.99); poːr (-15.21); piːr (-15.21)	6
na-ma-i-na	namaina	poʈʈ-	-17.9568	poʈʈ- (-17.96); patʃ- (-18.53); putʃ (-18.67)	7
na-ma-i-na-j	namainaj	poʈʈ-	-19.3644	poʈʈ- (-19.36); patʃ- (-21.06); aɳʈʈ- (-21.72)	8
na-ma-i-na-ja	namainaja	poʈʈ-	-22.208	poʈʈ- (-22.21); patʃ- (-24.08); pitʃtʃ- (-24.58)	9
na-ma-i-na-ja-r	namainajar	poʈʈ-	-24.4918	poʈʈ- (-24.49); pitʃtʃ- (-26.92); patʃ- (-26.93)	10
na-ma-s	namas	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
na-ma-si	namasi	piːr	-14.5399	piːr (-14.54); poːr (-14.54); poʈʈ- (-14.99)	6
na-ma-si-r	namasir	poːr	-18.0452	poːr (-18.05); piːr (-18.05); poʈʈ- (-18.08)	7
na-ma-si-ru	namasiru	poʈʈ-	-21.2959	poʈʈ- (-21.30); piːr (-21.55); poːr (-21.55)	8
na-ma-si-ru-t	namasirut	peʈʈi	-23.2663	peʈʈi (-23.27); appa (-23.78); aʈan̪k- (-24.54)	9
na-ma-si-ru-te	namasirute	pera-	-25.5111	pera- (-25.51); paːʈa- (-25.92); put̪a- (-26.21)	10
na-ru-k	naruk	po	-10.5162	po (-10.52); puɻu (-12.58); paʈaku (-12.77)	5
na-ru-ka	naruka	tʃup	-13.269	tʃup (-13.27); koː (-13.37); putʃ (-13.85)	6
na-ru-ka-n	narukan	koʈ-	-13.3711	koʈ- (-13.37); poʈʈ- (-15.68); koː (-16.20)	7
na-ru-ka-na	narukana	koʈ-	-16.1867	koʈ- (-16.19); poʈʈ- (-17.17); kuːʈ- (-18.76)	8
na-ru-ka-na-s	narukanas	poʈʈ-	-16.8676	poʈʈ- (-16.87); koʈ- (-19.01); kuːʈ- (-19.02)	9
na-si-i	nasii	piːr	-11.4439	piːr (-11.44); poːr (-11.44); paːraj (-12.36)	5
na-si-i-p	nasiip	piːr	-14.9499	piːr (-14.95); poːr (-14.95); paːraj (-15.79)	6
na-si-i-pi	nasiipi	paːraj	-17.3741	paːraj (-17.37); piːr (-17.40); poːr (-17.40)	7
na-si-i-pi-n	nasiipin	paːraj	-20.851	paːraj (-20.85); poːr (-20.91); piːr (-20.91)	8
na-si-i-pi-na	nasiipina	paːraj	-24.328	paːraj (-24.33); poːr (-24.42); piːr (-24.42)	9
na-si-i-pi-na-m	nasiipinam	paːraj	-27.8049	paːraj (-27.80); poːr (-27.92); piːr (-27.92)	10
na-si-s	nasis	poːr	-12.6025	poːr (-12.60); piːr (-12.60); pan̪ (-13.96)	5
na-si-si	nasisi	poːr	-14.531	poːr (-14.53); piːr (-14.53); paːraj (-15.21)	6
na-si-si-r	nasisir	piːr	-18.0372	piːr (-18.04); poːr (-18.04); paːraj (-18.65)	7
na-ti-*301	natiΘ	pera-	-9.0735	pera- (-9.07); tʃij- (-9.14); tʃir- (-9.14)	5
na-ti-*301-w	natiΘw	pera-	-11.799	pera- (-11.80); tʃij- (-11.97); tʃir- (-11.97)	6
na-ti-*301-wa	natiΘwa	pera-	-14.746	pera- (-14.75); tʃir- (-15.07); tʃij- (-15.07)	7
na-ti-*301-wa-j	natiΘwaj	peːtʃ-	-17.577	peːtʃ- (-17.58); pera- (-17.82); paːʈa- (-17.83)	8
na-ti-*301-wa-ja	natiΘwaja	peːtʃ-	-20.3929	peːtʃ- (-20.39); paːʈa- (-20.40); peʈʈi (-20.91)	9
nu-i-na	nuina	ir-	-15.052	ir- (-15.05); oj- (-15.05); jaː- (-15.13)	5
nu-i-na-i	nuinai	jaɳʈ-	-16.1315	jaɳʈ- (-16.13); piːr (-16.98); poːr (-16.98)	6
nu-i-na-i-d	nuinaid	jaɳʈ-	-18.9544	jaɳʈ- (-18.95); jaː- (-20.42); kuːr- (-20.47)	7
nu-i-na-i-da	nuinaida	jaɳʈ-	-22.0389	jaɳʈ- (-22.04); aɳʈʈ (-23.04); jaː- (-23.29)	8
nu-i-na-i-da-j	nuinaidaj	jaɳʈ-	-24.637	jaɳʈ- (-24.64); poʈʈ- (-25.33); aɳʈʈ- (-25.87)	9
nu-i-na-i-da-ja	nuinaidaja	jaɳʈ-	-27.6684	jaɳʈ- (-27.67); poʈʈ- (-28.03); aɳʈʈ- (-28.69)	10
nu-ja-s	nujas	kuːʈ-	-14.9953	kuːʈ- (-15.00); koːʈ- (-15.00); oʈ- (-15.42)	5
nu-ja-sa	nujasa	aɳʈʈ	-16.3284	aɳʈʈ (-16.33); putʃ (-16.77); kuːʈ- (-17.79)	6
nu-ja-sa-s	nujasas	poʈʈ-	-18.6675	poʈʈ- (-18.67); aɳʈʈ- (-19.17); patʃ- (-19.61)	7
nu-ja-sa-sa	nujasasa	poʈʈ-	-21.3742	poʈʈ- (-21.37); aɳʈʈ- (-21.98); aɳʈʈ (-22.04)	8
nu-ja-sa-sa-r	nujasasar	poʈʈ-	-22.8165	poʈʈ- (-22.82); aɳʈʈ- (-24.47); patʃ- (-24.86)	9
nu-ja-sa-sa-ra	nujasasara	poʈʈ-	-25.6698	poʈʈ- (-25.67); aɳʈʈ- (-27.47); patʃ- (-27.85)	10
nu-*56-e-t	nuΦet	-aː	-15.1276	-aː (-15.13); -ar (-15.40); -aj (-15.40)	5
nu-*56-e-tu	nuΦetu	-aː	-14.8551	-aː (-14.86); iː (-16.87); aː (-16.87)	6
nu-*56-e-tu-m	nuΦetum	-aː	-17.6807	-aː (-17.68); aː- (-19.64); aː (-19.70)	7
nu-*56-e-tu-me	nuΦetume	-aː	-20.7864	-aː (-20.79); aː- (-22.12); aː (-22.81)	8
nu-*56-e-tu-me-i	nuΦetumei	-aj	-22.5191	-aj (-22.52); -ar (-22.52); aːj (-22.80)	9
nu-*56-e-tu-me-i-j	nuΦetumeij	-ar	-26.0263	-ar (-26.03); -aj (-26.03); aːj (-26.31)	10
nwa-za	nwaza	putʃ	-10.3719	putʃ (-10.37); aɲtʃ (-12.79); tʃup (-13.20)	5
nwa-za-*56	nwazaΦ	peːtʃ-	-13.1666	peːtʃ- (-13.17); patʃ- (-13.23); putʃ (-13.88)	6
nwa-za-*56-n	nwazaΦn	peːtʃ-	-15.9899	peːtʃ- (-15.99); patʃ- (-16.05); pitʃtʃ- (-17.09)	7
nwa-za-*56-ni	nwazaΦni	tʃeːr	-18.8229	tʃeːr (-18.82); peːtʃ- (-19.09); patʃ- (-19.16)	8
o-sa-re	osare	wetʃ-	-11.9463	wetʃ- (-11.95); mitʃ- (-11.95); muh (-12.85)	5
o-sa-re-j	osarej	mitʃ-	-15.0501	mitʃ- (-15.05); wetʃ- (-15.05); muh (-16.35)	6
o-sa-re-ja	osareja	aɳʈʈ	-17.4635	aɳʈʈ (-17.46); mitʃ- (-18.26); wetʃ- (-18.26)	7
pi-na-m	pinam	jaɳʈ-	-12.6278	jaɳʈ- (-12.63); jaː- (-14.21); jAm (-14.80)	5
pi-na-ma	pinama	jaɳʈ-	-15.4353	jaɳʈ- (-15.44); aɳʈʈ (-16.33); putʃ (-16.77)	6
pi-na-ma-i	pinamai	jaɳʈ-	-18.0331	jaɳʈ- (-18.03); poʈʈ- (-18.67); poːr (-18.67)	7
pi-na-ma-i-n	pinamain	jaɳʈ-	-21.0719	jaɳʈ- (-21.07); poʈʈ- (-21.49); aɳʈʈ- (-22.00)	8
pi-na-ma-i-na	pinamaina	jaɳʈ-	-24.2545	jaɳʈ- (-24.25); poʈʈ- (-24.51); aɳʈʈ- (-25.09)	9
pi-na-ma-i-na-j	pinamainaj	poʈʈ-	-26.2462	poʈʈ- (-26.25); jaɳʈ- (-27.24); aɳʈʈ- (-27.81)	10
pi-na-ma-s	pinamas	jaɳʈ-	-18.0332	jaɳʈ- (-18.03); poʈʈ- (-18.67); aɳʈʈ- (-19.17)	7
pi-na-ma-si	pinamasi	jaɳʈ-	-21.0721	jaɳʈ- (-21.07); poʈʈ- (-21.49); poːr (-21.52)	8
pi-na-ma-si-r	pinamasir	jaːh	-24.1555	jaːh (-24.16); jaɳʈ- (-24.26); poʈʈ- (-24.59)	9
pi-na-ma-si-ru	pinamasiru	jaɳʈ-	-27.5275	jaɳʈ- (-27.53); jaːh (-27.66); poʈʈ- (-27.81)	10
ra-ma-n	raman	kuːʈ-	-10.8897	kuːʈ- (-10.89); koːʈ- (-10.89); koʈ- (-11.51)	5
ra-ma-na	ramana	kuːʈ-	-13.7827	kuːʈ- (-13.78); koːʈ- (-13.78); kaʈ- (-14.51)	6
ra-ma-na-d	ramanad	poʈʈ-	-15.9209	poʈʈ- (-15.92); kuːʈ- (-16.36); koːʈ- (-16.36)	7
ra-ma-na-da	ramanada	poʈʈ-	-18.7531	poʈʈ- (-18.75); kuːʈ- (-19.39); koːʈ- (-19.39)	8
ra-ma-na-da-w	ramanadaw	poʈʈ-	-21.1239	poʈʈ- (-21.12); kuːʈ- (-22.26); koːʈ- (-22.26)	9
ra-ma-na-da-wa	ramanadawa	poʈʈ-	-24.1005	poʈʈ- (-24.10); kuːʈ- (-25.38); koːʈ- (-25.38)	10
ra-me-i	ramei	kaːr	-11.2674	kaːr (-11.27); kaːj (-11.27); kuːr (-11.27)	5
ra-me-i-t	rameit	kerri	-12.5302	kerri (-12.53); kut̪i (-13.25); kuʈa (-13.85)	6
ra-me-i-ti	rameiti	paːraj	-11.8123	paːraj (-11.81); kej (-14.02); kaj (-14.02)	7
ra-me-u	rameu	koʈ-	-12.1623	koʈ- (-12.16); kaʈ- (-12.16); kuːʈ- (-12.23)	5
ra-me-u-n	rameun	kaʈ-	-15.3714	kaʈ- (-15.37); koʈ- (-15.37); kuːʈ- (-15.44)	6
ra-me-u-na	rameuna	kuːʈ-	-18.6156	kuːʈ- (-18.62); koːʈ- (-18.62); koʈ- (-18.63)	7
ra-me-u-na-k	rameunak	koːʈu	-17.4464	koːʈu (-17.45); kuːʈu (-17.45); paːʈu (-17.82)	8
ra-me-u-na-ka	rameunaka	kuːʈu	-20.9496	kuːʈu (-20.95); koːʈu (-20.95); paːʈu (-21.33)	9
ra-me-u-na-ka-n	rameunakan	koʈ-	-23.8643	koʈ- (-23.86); koːʈu (-24.45); kuːʈu (-24.45)	10
ra-me-u-na-r	rameunar	koːʈ-	-20.1693	koːʈ- (-20.17); kuːʈ- (-20.17); kaʈ- (-21.32)	8
ra-me-u-na-ru	rameunaru	koːʈ-	-23.0568	koːʈ- (-23.06); kuːʈ- (-23.06); koʈ- (-24.39)	9
