lost	top1_known	score	top10
eidajaj	is-	-15.5082	"[[""is-"", -15.5082], [""ijas-"", -18.2698], [""tis-"", -18.9553], [""win(i)-"", -19.7678], [""nun͂-"", -20.0748], [""xis-(ti)"", -20.699], [""iwe-"", -20.7708], [""ite(/i)-"", -20.8618], [""mɲn-"", -20.9365], [""si-"", -20.9541]]"
eidajaja	is-	-18.7937	"[[""is-"", -18.7937], [""ijas-"", -21.5529], [""tis-"", -22.2407], [""win(i)-"", -22.4515], [""nun͂-"", -22.9928], [""xis-(ti)"", -23.1758], [""ite(/i)-"", -23.48], [""ipre(/i)-"", -23.8995], [""es-(ti)"", -23.9084], [""es-(di)"", -23.9084]]"
eidi	is-	-6.3567	"[[""is-"", -6.3567], [""ijas-"", -9.123], [""tis-"", -9.804], [""es"", -11.197], [""iwe-"", -11.5181], [""si-"", -11.7281], [""itsre"", -11.8501], [""=mẽ"", -11.9271], [""ijãnis"", -11.9757], [""mɲn-"", -12.1883]]"
eij	is-	-8.3337	"[[""is-"", -8.3337], [""iwe-"", -8.7027], [""ti-"", -9.1389], [""xi-"", -9.1389], [""si-"", -9.1389], [""ije"", -9.3631], [""ite"", -9.3631], [""iða"", -9.3632], [""ti"", -10.4301], [""ni"", -10.4301]]"
eija	is-	-11.2714	"[[""is-"", -11.2714], [""iwe-"", -11.5181], [""si-"", -12.2286], [""xi-"", -12.2286], [""ti-"", -12.2286], [""ite"", -12.5687], [""ije"", -12.5687], [""iða"", -12.5688], [""ijas-"", -13.6186], [""si"", -13.9074]]"
eijas	is-	-14.3361	"[[""is-"", -14.3361], [""iwe-"", -14.5107], [""si-"", -15.4346], [""xi-"", -15.4346], [""ti-"", -15.4346], [""ite"", -15.8391], [""ije"", -15.8391], [""iða"", -15.8391], [""ite(/i)-"", -16.1976], [""ijas-"", -16.4861]]"
eijasa	is-	-17.4814	"[[""is-"", -17.4814], [""iwe-"", -17.6067], [""ite(/i)-"", -18.4076], [""si-"", -18.7045], [""ti-"", -18.7045], [""xi-"", -18.7045], [""ije"", -19.1504], [""ite"", -19.1504], [""iða"", -19.1505], [""ite-(ti)"", -19.2881]]"
eijasas	is-	-20.6825	"[[""is-"", -20.6825], [""iwe-"", -20.7708], [""ite(/i)-"", -20.8618], [""ite-(ti)"", -21.8557], [""ije-(ti)"", -21.8557], [""ti-"", -22.0149], [""si-"", -22.0149], [""xi-"", -22.0149], [""ti-(ti)"", -22.3766], [""ite"", -22.4902]]"
eijasasa	ite(/i)-	-23.48	"[[""ite(/i)-"", -23.48], [""is-"", -23.9244], [""iwe-"", -23.9831], [""ite-(ti)"", -24.5733], [""ije-(ti)"", -24.5733], [""ti-(ti)"", -25.2007], [""ti-"", -25.3533], [""si-"", -25.3533], [""xi-"", -25.3533], [""ipre(/i)-"", -25.5648]]"
eijasau	is-	-20.6825	"[[""is-"", -20.6825], [""iwe-"", -20.7708], [""ite(/i)-"", -20.8618], [""ite-(ti)"", -21.8557], [""ije-(ti)"", -21.8557], [""ti-"", -22.0149], [""si-"", -22.0149], [""xi-"", -22.0149], [""ti-(ti)"", -22.3766], [""ite"", -22.4902]]"
eijasaun	ite(/i)-	-23.48	"[[""ite(/i)-"", -23.48], [""is-"", -23.9244], [""iwe-"", -23.9831], [""ite-(ti)"", -24.5733], [""ije-(ti)"", -24.5733], [""ti-(ti)"", -25.2007], [""ti-"", -25.3533], [""si-"", -25.3533], [""xi-"", -25.3533], [""ipre(/i)-"", -25.5648]]"
eijasauna	ite(/i)-	-26.2166	"[[""ite(/i)-"", -26.2166], [""is-"", -27.1975], [""iwe-"", -27.2316], [""ije-(ti)"", -27.3987], [""ite-(ti)"", -27.3987], [""ti-(ti)"", -28.1232], [""ipre(/i)-"", -28.2579], [""ti-"", -28.7122], [""si-"", -28.7122], [""xi-"", -28.7122]]"
eijasaunak	ite(/i)-	-29.0428	"[[""ite(/i)-"", -29.0428], [""ite-(ti)"", -30.3053], [""ije-(ti)"", -30.3053], [""is-"", -30.4953], [""iwe-"", -30.508], [""ipre(/i)-"", -31.0377], [""ti-(ti)"", -31.1185], [""ijas-"", -31.999], [""si-"", -32.0868], [""ti-"", -32.0868]]"
eik	is-	-8.3337	"[[""is-"", -8.3337], [""iwe-"", -8.7027], [""ti-"", -9.1389], [""xi-"", -9.1389], [""si-"", -9.1389], [""ije"", -9.3631], [""ite"", -9.3631], [""iða"", -9.3632], [""ti"", -10.4301], [""ni"", -10.4301]]"
eike	is-	-11.2083	"[[""is-"", -11.2083], [""=ti"", -11.3198], [""iwe-"", -11.5101], [""ije"", -12.1396], [""ite"", -12.1396], [""ti-"", -12.2091], [""xi-"", -12.2091], [""si-"", -12.2091], [""iða"", -12.355], [""ite(/i)-"", -12.3678]]"
eiket	iqta	-12.3487	"[[""iqta"", -12.3487], [""iða"", -12.3535], [""ije"", -12.3582], [""ite"", -12.3582], [""əmmije"", -12.7157], [""=ewẽ"", -14.1173], [""Tele"", -14.1173], [""iwe-"", -14.1288], [""ite(/i)-"", -14.1499], [""ijãna"", -14.1753]]"
eiketa	ite(/i)-	-14.6683	"[[""ite(/i)-"", -14.6683], [""iwe-"", -15.1452], [""iða"", -15.849], [""ite"", -15.8536], [""ije"", -15.8536], [""iqta"", -15.8537], [""əmmije"", -16.1958], [""ipre(/i)-"", -16.8291], [""ije-(ti)"", -17.0165], [""ite-(ti)"", -17.0165]]"
eiketan	ite(/i)-	-17.1174	"[[""ite(/i)-"", -17.1174], [""iwe-"", -17.9962], [""ipre(/i)-"", -19.2514], [""iða"", -19.3442], [""ite"", -19.3489], [""ije"", -19.3489], [""iqta"", -19.3579], [""əmmije"", -19.6756], [""win(i)-"", -19.8718], [""ite-(ti)"", -19.9967]]"
eiketana	ite(/i)-	-19.9154	"[[""ite(/i)-"", -19.9154], [""iwe-"", -21.1069], [""ipre(/i)-"", -21.8723], [""win(i)-"", -22.7], [""s(ije)-"", -22.7935], [""ije-(ti)"", -22.8225], [""ite-(ti)"", -22.8225], [""iða"", -22.8394], [""ite"", -22.8439], [""ije"", -22.8439]]"
eiketanai	ite(/i)-	-22.8542	"[[""ite(/i)-"", -22.8542], [""iwe-"", -24.3281], [""ipre(/i)-"", -24.5144], [""ije-(ti)"", -25.5297], [""ite-(ti)"", -25.5297], [""s(ije)-"", -25.6228], [""win(i)-"", -25.7016], [""ux(i)-"", -26.0827], [""xike(/i)-"", -26.2701], [""iða"", -26.3343]]"
eiketanaiΘ	ite(/i)-	-25.8574	"[[""ite(/i)-"", -25.8574], [""ipre(/i)-"", -27.1917], [""iwe-"", -27.6109], [""ite-(ti)"", -28.2593], [""ije-(ti)"", -28.2593], [""s(ije)-"", -28.6223], [""win(i)-"", -28.8045], [""ux(i)-"", -29.1877], [""xike(/i)-"", -29.2225], [""ebi(je)-"", -29.5544]]"
eit	iða	-6.2457	"[[""iða"", -6.2457], [""ije"", -6.2576], [""ite"", -6.2576], [""iqta"", -6.2703], [""Masa"", -8.2229], [""=ewẽ"", -8.2328], [""Tele"", -8.2328], [""is-"", -8.3337], [""ijãna"", -8.3769], [""iwe-"", -8.4176]]"
eiti	iwe-	-9.0715	"[[""iwe-"", -9.0715], [""iða"", -9.7383], [""ije"", -9.7501], [""ite"", -9.7501], [""iqta"", -9.7748], [""is-"", -11.2714], [""Masa"", -11.3895], [""Tele"", -11.4001], [""=ewẽ"", -11.4001], [""ijãna"", -11.6437]]"
eja	is-	-8.3337	"[[""is-"", -8.3337], [""iwe-"", -8.7027], [""ti-"", -9.1389], [""xi-"", -9.1389], [""si-"", -9.1389], [""ije"", -9.3631], [""ite"", -9.3631], [""iða"", -9.3632], [""ti"", -10.4301], [""ni"", -10.4301]]"
eka	is-	-8.3337	"[[""is-"", -8.3337], [""iwe-"", -8.7027], [""ti-"", -9.1389], [""xi-"", -9.1389], [""si-"", -9.1389], [""ije"", -9.3631], [""ite"", -9.3631], [""iða"", -9.3632], [""ti"", -10.4301], [""ni"", -10.4301]]"
ekan	is-	-11.2714	"[[""is-"", -11.2714], [""iwe-"", -11.5181], [""si-"", -12.2286], [""xi-"", -12.2286], [""ti-"", -12.2286], [""ite"", -12.5687], [""ije"", -12.5687], [""iða"", -12.5688], [""ijas-"", -13.6186], [""si"", -13.9074]]"
ekana	is-	-14.3361	"[[""is-"", -14.3361], [""iwe-"", -14.5107], [""si-"", -15.4346], [""xi-"", -15.4346], [""ti-"", -15.4346], [""ite"", -15.8391], [""ije"", -15.8391], [""iða"", -15.8391], [""ite(/i)-"", -16.1976], [""ijas-"", -16.4861]]"
ekanas	is-	-17.4814	"[[""is-"", -17.4814], [""iwe-"", -17.6067], [""ite(/i)-"", -18.4076], [""si-"", -18.7045], [""ti-"", -18.7045], [""xi-"", -18.7045], [""ije"", -19.1504], [""ite"", -19.1504], [""iða"", -19.1505], [""ite-(ti)"", -19.2881]]"
ekanasi	is-	-20.6825	"[[""is-"", -20.6825], [""iwe-"", -20.7708], [""ite(/i)-"", -20.8618], [""ite-(ti)"", -21.8557], [""ije-(ti)"", -21.8557], [""ti-"", -22.0149], [""si-"", -22.0149], [""xi-"", -22.0149], [""ti-(ti)"", -22.3766], [""ite"", -22.4902]]"
ekanasis	ite(/i)-	-23.48	"[[""ite(/i)-"", -23.48], [""is-"", -23.9244], [""iwe-"", -23.9831], [""ite-(ti)"", -24.5733], [""ije-(ti)"", -24.5733], [""ti-(ti)"", -25.2007], [""ti-"", -25.3533], [""si-"", -25.3533], [""xi-"", -25.3533], [""ipre(/i)-"", -25.5648]]"
ekanasisi	ite(/i)-	-26.2166	"[[""ite(/i)-"", -26.2166], [""is-"", -27.1975], [""iwe-"", -27.2316], [""ije-(ti)"", -27.3987], [""ite-(ti)"", -27.3987], [""ti-(ti)"", -28.1232], [""ipre(/i)-"", -28.2579], [""ti-"", -28.7122], [""si-"", -28.7122], [""xi-"", -28.7122]]"
ekanasisir	ite(/i)-	-29.0428	"[[""ite(/i)-"", -29.0428], [""ite-(ti)"", -30.3053], [""ije-(ti)"", -30.3053], [""is-"", -30.4953], [""iwe-"", -30.508], [""ipre(/i)-"", -31.0377], [""ti-(ti)"", -31.1185], [""ijas-"", -31.999], [""si-"", -32.0868], [""ti-"", -32.0868]]"
era	is-	-8.3337	"[[""is-"", -8.3337], [""iwe-"", -8.7027], [""ti-"", -9.1389], [""xi-"", -9.1389], [""si-"", -9.1389], [""ije"", -9.3631], [""ite"", -9.3631], [""iða"", -9.3632], [""ti"", -10.4301], [""ni"", -10.4301]]"
erat	iða	-9.3524	"[[""iða"", -9.3524], [""iqta"", -9.3573], [""ite"", -9.3644], [""ije"", -9.3644], [""Masa"", -11.1374], [""Tele"", -11.1477], [""=ewẽ"", -11.1477], [""ijãna"", -11.2556], [""is-"", -11.2714], [""iwe-"", -11.2968]]"
erate	ai	-10.5171	"[[""ai"", -10.5171], [""γarãi"", -11.1344], [""Puwẽi"", -11.539], [""iwe-"", -12.1634], [""ebei"", -12.3104], [""Piɡrẽi"", -12.5161], [""nei"", -12.6203], [""qbai"", -12.83], [""ite"", -12.8365], [""ije"", -12.8365]]"
ere	is-	-8.2247	"[[""is-"", -8.2247], [""=ti"", -8.4278], [""iwe-"", -8.6888], [""ije"", -8.8988], [""ite"", -8.8988], [""iða"", -9.0837], [""ti"", -9.1137], [""ni"", -9.1137], [""si"", -9.1137], [""ai"", -9.1137]]"
erep	is-	-11.0488	"[[""is-"", -11.0488], [""iwe-"", -11.254], [""ti-"", -11.5629], [""xi-"", -11.5629], [""si-"", -11.5629], [""=ti"", -11.906], [""ite"", -12.0488], [""ije"", -12.0488], [""iða"", -12.1744], [""xe/i-"", -12.2313]]"
esi	is-	-8.3337	"[[""is-"", -8.3337], [""iwe-"", -8.7027], [""ti-"", -9.1389], [""xi-"", -9.1389], [""si-"", -9.1389], [""ije"", -9.3631], [""ite"", -9.3631], [""iða"", -9.3632], [""ti"", -10.4301], [""ni"", -10.4301]]"
esir	is-	-11.2714	"[[""is-"", -11.2714], [""iwe-"", -11.5181], [""si-"", -12.2286], [""xi-"", -12.2286], [""ti-"", -12.2286], [""ite"", -12.5687], [""ije"", -12.5687], [""iða"", -12.5688], [""ijas-"", -13.6186], [""si"", -13.9074]]"
esira	is-	-14.3361	"[[""is-"", -14.3361], [""iwe-"", -14.5107], [""si-"", -15.4346], [""xi-"", -15.4346], [""ti-"", -15.4346], [""ite"", -15.8391], [""ije"", -15.8391], [""iða"", -15.8391], [""ite(/i)-"", -16.1976], [""ijas-"", -16.4861]]"
eta	iwe-	-6.2565	"[[""iwe-"", -6.2565], [""iða"", -6.8955], [""ije"", -6.907], [""ite"", -6.907], [""iqta"", -6.9732], [""is-"", -8.3337], [""Masa"", -8.725], [""Tele"", -8.7352], [""=ewẽ"", -8.7352], [""ijas-"", -8.9679]]"
etan	iwe-	-9.0787	"[[""iwe-"", -9.0787], [""iða"", -10.3741], [""ite"", -10.3852], [""ije"", -10.3852], [""iqta"", -10.4741], [""is-"", -11.2714], [""ijas-"", -11.6771], [""ada-"", -11.6953], [""ax-"", -11.8206], [""ad-"", -11.8206]]"
etana	iwe-	-12.1736	"[[""iwe-"", -12.1736], [""iða"", -13.8528], [""ije"", -13.8636], [""ite"", -13.8636], [""iqta"", -13.9732], [""is-"", -14.3361], [""ite(/i)-"", -14.3883], [""ipre(/i)-"", -14.5437], [""ijas-"", -14.6066], [""ada-"", -14.6175]]"
etanai	iwe-	-15.3825	"[[""iwe-"", -15.3825], [""ite(/i)-"", -16.3318], [""ipre(/i)-"", -16.449], [""ije-(ti)"", -17.1277], [""ite-(ti)"", -17.1277], [""iða"", -17.3315], [""ite"", -17.342], [""ije"", -17.342], [""iqta"", -17.4705], [""is-"", -17.4814]]"
etanaiΘ	iwe-	-18.6544	"[[""iwe-"", -18.6544], [""ite(/i)-"", -18.6706], [""ipre(/i)-"", -18.774], [""ije-(ti)"", -19.6108], [""ite-(ti)"", -19.6108], [""is-"", -20.6825], [""ijas-"", -20.7909], [""iða"", -20.8103], [""ije"", -20.8205], [""ite"", -20.8205]]"
etanaiΘt	ite(/i)-	-21.2399	"[[""ite(/i)-"", -21.2399], [""ipre(/i)-"", -21.3377], [""Masa"", -21.9054], [""Tele"", -21.9278], [""=ewẽ"", -21.9278], [""iwe-"", -21.9503], [""Paɡda"", -21.9802], [""=we / =uwe"", -22.1912], [""ite-(ti)"", -22.3035], [""ije-(ti)"", -22.3035]]"
etanaiΘti	eb(e)	-23.8285	"[[""eb(e)"", -23.8285], [""ite(/i)-"", -23.9611], [""ipre(/i)-"", -24.0566], [""iwe-"", -24.6813], [""ije-(ti)"", -25.1315], [""ite-(ti)"", -25.1315], [""itatsa-"", -25.2888], [""Masa"", -25.3792], [""=ewẽ"", -25.4012], [""Tele"", -25.4012]]"
etanaiΘtij	eb(e)	-26.6557	"[[""eb(e)"", -26.6557], [""ite(/i)-"", -26.7894], [""ipre(/i)-"", -26.8842], [""iwe-"", -27.7558], [""ite-(ti)"", -28.0525], [""ije-(ti)"", -28.0525], [""itatsa-"", -28.1287], [""ada-"", -28.2885], [""ãxra-"", -28.3167], [""Masa"", -28.8531]]"
ete	ai	-3.5027	"[[""ai"", -3.5027], [""γarãi"", -5.6281], [""ebei"", -6.0817], [""iwe-"", -6.2553], [""nei"", -6.2946], [""Puwẽi"", -6.3232], [""Piɡrẽi"", -6.8482], [""ite"", -6.8575], [""ije"", -6.8575], [""iða"", -6.8686]]"
eter	ai	-7.0099	"[[""ai"", -7.0099], [""iwe-"", -9.0527], [""γarãi"", -9.133], [""ebei"", -9.5869], [""aite"", -9.7558], [""nei"", -9.8017], [""Puwẽi"", -9.8301], [""ite"", -10.3112], [""ije"", -10.3112], [""iða"", -10.3217]]"
etere	ai	-9.8253	"[[""ai"", -9.8253], [""γarãi"", -11.5303], [""ite(/i)-"", -11.6899], [""ipre(/i)-"", -11.8259], [""ebei"", -11.9861], [""iwe-"", -12.13], [""aite"", -12.3903], [""eli"", -12.5552], [""epi"", -12.5552], [""eti"", -12.5552]]"
eterep	ai	-13.333	"[[""ai"", -13.333], [""ite(/i)-"", -13.7586], [""ipre(/i)-"", -13.8834], [""inaxe/i-"", -14.0827], [""ete/i-"", -14.2985], [""ẽne/i-"", -14.2985], [""ite-(ti)"", -14.3575], [""ije-(ti)"", -14.3575], [""itlexe/i-"", -14.4169], [""iprexe/i-"", -14.4169]]"
eto	iwe-	-6.2565	"[[""iwe-"", -6.2565], [""neu"", -6.2951], [""ẽmu"", -6.8842], [""amu"", -6.8955], [""iða"", -6.8955], [""ije"", -6.907], [""ite"", -6.907], [""iqta"", -6.9732], [""adru"", -6.9741], [""is-"", -8.3337]]"
etoi	iwe-	-9.0787	"[[""iwe-"", -9.0787], [""eru-"", -9.7126], [""neu"", -9.8022], [""ẽmu"", -10.3639], [""iða"", -10.3741], [""amu"", -10.3749], [""ite"", -10.3852], [""ije"", -10.3852], [""iqta"", -10.4741], [""adru"", -10.4768]]"
etoij	iwe-	-12.1736	"[[""iwe-"", -12.1736], [""eru-"", -12.5353], [""neu"", -13.3093], [""ẽmu"", -13.8436], [""iða"", -13.8528], [""amu"", -13.8543], [""ite"", -13.8636], [""ije"", -13.8636], [""iqta"", -13.9732], [""adru"", -13.9776]]"
etoija	iwe-	-15.3825	"[[""iwe-"", -15.3825], [""eru-"", -15.6308], [""ite(/i)-"", -16.3318], [""ipre(/i)-"", -16.449], [""neu"", -16.8164], [""ije-(ti)"", -17.1277], [""ite-(ti)"", -17.1277], [""ẽmu"", -17.3233], [""iða"", -17.3315], [""amu"", -17.3337]]"
etu	iwe-	-6.2565	"[[""iwe-"", -6.2565], [""iða"", -6.8955], [""ije"", -6.907], [""ite"", -6.907], [""iqta"", -6.9732], [""is-"", -8.3337], [""Masa"", -8.725], [""Tele"", -8.7352], [""=ewẽ"", -8.7352], [""ijas-"", -8.9679]]"
etum	iwe-	-9.0787	"[[""iwe-"", -9.0787], [""iða"", -10.3741], [""ite"", -10.3852], [""ije"", -10.3852], [""iqta"", -10.4741], [""is-"", -11.2714], [""ijas-"", -11.6771], [""ada-"", -11.6953], [""ax-"", -11.8206], [""ad-"", -11.8206]]"
etume	ai	-10.5153	"[[""ai"", -10.5153], [""γarãi"", -11.9264], [""iwe-"", -12.1731], [""ite(/i)-"", -12.3703], [""ebei"", -12.4789], [""ipre(/i)-"", -12.4808], [""eri"", -12.8455], [""ẽti"", -12.8455], [""eni"", -12.8455], [""ebi"", -12.8455]]"
etumei	ai	-14.0225	"[[""ai"", -14.0225], [""ite(/i)-"", -14.1705], [""inaxe/i-"", -14.1864], [""ipre(/i)-"", -14.2757], [""ẽne/i-"", -14.4013], [""ete/i-"", -14.4013], [""ite-(ti)"", -14.4015], [""ije-(ti)"", -14.4015], [""itlexe/i-"", -14.5304], [""iprexe/i-"", -14.5304]]"
etumeij	ite(/i)-	-14.679	"[[""ite(/i)-"", -14.679], [""ipre(/i)-"", -14.7828], [""inaxe/i-"", -17.0096], [""ite-(ti)"", -17.1982], [""ije-(ti)"", -17.1982], [""ete/i-"", -17.2245], [""ẽne/i-"", -17.2245], [""itlexe/i-"", -17.3534], [""iprexe/i-"", -17.3534], [""ai"", -17.5297]]"
etumeija	ite(/i)-	-17.1337	"[[""ite(/i)-"", -17.1337], [""ipre(/i)-"", -17.2374], [""inaxe/i-"", -20.1134], [""ite-(ti)"", -20.2584], [""ije-(ti)"", -20.2584], [""ete/i-"", -20.3282], [""ẽne/i-"", -20.3282], [""itlexe/i-"", -20.4568], [""iprexe/i-"", -20.4568], [""xike(/i)-"", -20.5863]]"
etumeijas	ite(/i)-	-19.9611	"[[""ite(/i)-"", -19.9611], [""ipre(/i)-"", -20.0647], [""inaxe/i-"", -23.3327], [""xike(/i)-"", -23.4136], [""ije-(ti)"", -23.4191], [""ite-(ti)"", -23.4191], [""a(i)-(di)"", -23.4261], [""ẽne/i-"", -23.5474], [""ete/i-"", -23.5474], [""iprexe/i-"", -23.6758]]"
etumeijasa	ite(/i)-	-22.962	"[[""ite(/i)-"", -22.962], [""ipre(/i)-"", -23.0656], [""a(i)-(di)"", -25.4782], [""xike(/i)-"", -26.4142], [""inaxe/i-"", -26.6153], [""ite-(ti)"", -26.6283], [""ije-(ti)"", -26.6283], [""ete/i-"", -26.83], [""ẽne/i-"", -26.83], [""itlexe/i-"", -26.9579]]"
eun	is-	-8.3337	"[[""is-"", -8.3337], [""iwe-"", -8.7027], [""ti-"", -9.1389], [""xi-"", -9.1389], [""si-"", -9.1389], [""ije"", -9.3631], [""ite"", -9.3631], [""iða"", -9.3632], [""ti"", -10.4301], [""ni"", -10.4301]]"
euna	is-	-11.2714	"[[""is-"", -11.2714], [""iwe-"", -11.5181], [""si-"", -12.2286], [""xi-"", -12.2286], [""ti-"", -12.2286], [""ite"", -12.5687], [""ije"", -12.5687], [""iða"", -12.5688], [""ijas-"", -13.6186], [""si"", -13.9074]]"
eunak	is-	-14.3361	"[[""is-"", -14.3361], [""iwe-"", -14.5107], [""si-"", -15.4346], [""xi-"", -15.4346], [""ti-"", -15.4346], [""ite"", -15.8391], [""ije"", -15.8391], [""iða"", -15.8391], [""ite(/i)-"", -16.1976], [""ijas-"", -16.4861]]"
eunaka	is-	-17.4814	"[[""is-"", -17.4814], [""iwe-"", -17.6067], [""ite(/i)-"", -18.4076], [""si-"", -18.7045], [""ti-"", -18.7045], [""xi-"", -18.7045], [""ije"", -19.1504], [""ite"", -19.1504], [""iða"", -19.1505], [""ite-(ti)"", -19.2881]]"
eunakan	is-	-20.6825	"[[""is-"", -20.6825], [""iwe-"", -20.7708], [""ite(/i)-"", -20.8618], [""ite-(ti)"", -21.8557], [""ije-(ti)"", -21.8557], [""ti-"", -22.0149], [""si-"", -22.0149], [""xi-"", -22.0149], [""ti-(ti)"", -22.3766], [""ite"", -22.4902]]"
eunakana	ite(/i)-	-23.48	"[[""ite(/i)-"", -23.48], [""is-"", -23.9244], [""iwe-"", -23.9831], [""ite-(ti)"", -24.5733], [""ije-(ti)"", -24.5733], [""ti-(ti)"", -25.2007], [""ti-"", -25.3533], [""si-"", -25.3533], [""xi-"", -25.3533], [""ipre(/i)-"", -25.5648]]"
eunakanas	ite(/i)-	-26.2166	"[[""ite(/i)-"", -26.2166], [""is-"", -27.1975], [""iwe-"", -27.2316], [""ije-(ti)"", -27.3987], [""ite-(ti)"", -27.3987], [""ti-(ti)"", -28.1232], [""ipre(/i)-"", -28.2579], [""ti-"", -28.7122], [""si-"", -28.7122], [""xi-"", -28.7122]]"
eunakanasi	ite(/i)-	-29.0428	"[[""ite(/i)-"", -29.0428], [""ite-(ti)"", -30.3053], [""ije-(ti)"", -30.3053], [""is-"", -30.4953], [""iwe-"", -30.508], [""ipre(/i)-"", -31.0377], [""ti-(ti)"", -31.1185], [""ijas-"", -31.999], [""si-"", -32.0868], [""ti-"", -32.0868]]"
eunar	is-	-14.3361	"[[""is-"", -14.3361], [""iwe-"", -14.5107], [""si-"", -15.4346], [""xi-"", -15.4346], [""ti-"", -15.4346], [""ite"", -15.8391], [""ije"", -15.8391], [""iða"", -15.8391], [""ite(/i)-"", -16.1976], [""ijas-"", -16.4861]]"
eunaru	is-	-17.4814	"[[""is-"", -17.4814], [""iwe-"", -17.6067], [""ite(/i)-"", -18.4076], [""si-"", -18.7045], [""ti-"", -18.7045], [""xi-"", -18.7045], [""ije"", -19.1504], [""ite"", -19.1504], [""iða"", -19.1505], [""ite-(ti)"", -19.2881]]"
eunaruk	is-	-20.6825	"[[""is-"", -20.6825], [""iwe-"", -20.7708], [""ite(/i)-"", -20.8618], [""ite-(ti)"", -21.8557], [""ije-(ti)"", -21.8557], [""ti-"", -22.0149], [""si-"", -22.0149], [""xi-"", -22.0149], [""ti-(ti)"", -22.3766], [""ite"", -22.4902]]"
eunaruka	ite(/i)-	-23.48	"[[""ite(/i)-"", -23.48], [""is-"", -23.9244], [""iwe-"", -23.9831], [""ite-(ti)"", -24.5733], [""ije-(ti)"", -24.5733], [""ti-(ti)"", -25.2007], [""ti-"", -25.3533], [""si-"", -25.3533], [""xi-"", -25.3533], [""ipre(/i)-"", -25.5648]]"
eunarukan	ite(/i)-	-26.2166	"[[""ite(/i)-"", -26.2166], [""is-"", -27.1975], [""iwe-"", -27.2316], [""ije-(ti)"", -27.3987], [""ite-(ti)"", -27.3987], [""ti-(ti)"", -28.1232], [""ipre(/i)-"", -28.2579], [""ti-"", -28.7122], [""si-"", -28.7122], [""xi-"", -28.7122]]"
eunarukana	ite(/i)-	-29.0428	"[[""ite(/i)-"", -29.0428], [""ite-(ti)"", -30.3053], [""ije-(ti)"", -30.3053], [""is-"", -30.4953], [""iwe-"", -30.508], [""ipre(/i)-"", -31.0377], [""ti-(ti)"", -31.1185], [""ijas-"", -31.999], [""si-"", -32.0868], [""ti-"", -32.0868]]"
ida	mɲn-	-9.0879	"[[""mɲn-"", -9.0879], [""=mẽ"", -9.0909], [""si-"", -9.1032], [""mu-"", -9.1032], [""is-"", -9.1314], [""mar"", -9.3632], [""nur"", -9.3632], [""m̃mẽ"", -9.6941], [""m̃ma"", -9.6941], [""mel-"", -9.7733]]"
idaa	mɲn-	-11.6953	"[[""mɲn-"", -11.6953], [""mu-"", -11.8206], [""si-"", -11.8206], [""nun͂-"", -11.867], [""is-"", -11.9546], [""m̃ma"", -12.166], [""m̃mẽ"", -12.166], [""=mẽ"", -12.1832], [""mla-"", -12.2061], [""mel-"", -12.2061]]"
idaau	nun͂-	-14.1858	"[[""nun͂-"", -14.1858], [""mɲn-"", -14.6175], [""mu-"", -14.7634], [""si-"", -14.7634], [""m̃ma"", -14.9964], [""m̃mẽ"", -14.9964], [""mla-"", -15.0225], [""mel-"", -15.0225], [""is-"", -15.0545], [""=mẽ"", -15.3908]]"
idaj	mɲn-	-11.6953	"[[""mɲn-"", -11.6953], [""mu-"", -11.8206], [""si-"", -11.8206], [""nun͂-"", -11.867], [""is-"", -11.9546], [""m̃ma"", -12.166], [""m̃mẽ"", -12.166], [""=mẽ"", -12.1832], [""mla-"", -12.2061], [""mel-"", -12.2061]]"
idaja	nun͂-	-14.1858	"[[""nun͂-"", -14.1858], [""mɲn-"", -14.6175], [""mu-"", -14.7634], [""si-"", -14.7634], [""m̃ma"", -14.9964], [""m̃mẽ"", -14.9964], [""mla-"", -15.0225], [""mel-"", -15.0225], [""is-"", -15.0545], [""=mẽ"", -15.3908]]"
idajaj	nun͂-	-16.8867	"[[""nun͂-"", -16.8867], [""mɲn-"", -17.6811], [""mu-"", -17.8311], [""si-"", -17.8311], [""m̃mẽ"", -17.9969], [""m̃ma"", -17.9969], [""mla-"", -18.0157], [""mel-"", -18.0157], [""is-"", -18.2693], [""=mẽ"", -18.662]]"
idajaja	nun͂-	-19.7736	"[[""nun͂-"", -19.7736], [""mɲn-"", -20.8278], [""si-"", -20.9785], [""mu-"", -20.9785], [""m̃mẽ"", -21.0978], [""m̃ma"", -21.0978], [""mel-"", -21.112], [""mla-"", -21.112], [""is-"", -21.5476], [""s(ije)-"", -21.6706]]"
idajas	nun͂-	-16.8867	"[[""nun͂-"", -16.8867], [""mɲn-"", -17.6811], [""mu-"", -17.8311], [""si-"", -17.8311], [""m̃mẽ"", -17.9969], [""m̃ma"", -17.9969], [""mla-"", -18.0157], [""mel-"", -18.0157], [""is-"", -18.2693], [""=mẽ"", -18.662]]"
idau	mɲn-	-11.6953	"[[""mɲn-"", -11.6953], [""mu-"", -11.8206], [""si-"", -11.8206], [""nun͂-"", -11.867], [""is-"", -11.9546], [""m̃ma"", -12.166], [""m̃mẽ"", -12.166], [""=mẽ"", -12.1832], [""mla-"", -12.2061], [""mel-"", -12.2061]]"
